"occupation1";"occupation2";"name1";"name2";"weight";"count";"max_count"
"17-2199.10";"49-9095.00";"17-2199.10";"49-9095.00";0,0813953488372093;7;86
"17-2199.10";"51-2022.00";"17-2199.10";"51-2022.00";0,386363636363636;34;88
"17-2199.10";"51-2031.00";"17-2199.10";"51-2031.00";0,395348837209302;34;86
"17-2199.10";"51-2061.00";"17-2199.10";"51-2061.00";0,0813953488372093;7;86
"17-2199.10";"51-7041.00";"17-2199.10";"51-7041.00";0,325581395348837;28;86
"17-2199.10";"51-8011.00";"17-2199.10";"51-8011.00";0,595505617977528;53;89
"17-2199.10";"51-9071.06";"17-2199.10";"51-9071.06";0,0813953488372093;7;86
"17-2199.10";"51-9141.00";"17-2199.10";"51-9141.00";0,0813953488372093;7;86
"17-2199.10";"53-1042.01";"17-2199.10";"53-1042.01";0,681318681318681;62;91
"17-2199.10";"53-2021.00";"17-2199.10";"53-2021.00";0,569767441860465;49;86
"17-2199.10";"53-4031.00";"17-2199.10";"53-4031.00";0,383720930232558;33;86
"17-2199.10";"53-7031.00";"17-2199.10";"53-7031.00";0,0813953488372093;7;86
"17-2199.10";"53-7041.00";"17-2199.10";"53-7041.00";0,0813953488372093;7;86
"17-2199.10";"53-7062.04";"17-2199.10";"53-7062.04";0,406976744186047;35;86
"17-3025.00";"17-3026.00";"17-3025.00";"17-3026.00";0,625;55;88
"17-3025.00";"19-1029.01";"17-3025.00";"19-1029.01";0,472527472527473;43;91
"17-3025.00";"19-4051.02";"17-3025.00";"19-4051.02";0,670588235294118;57;85
"17-3025.00";"19-4099.03";"17-3025.00";"19-4099.03";0,538461538461538;49;91
"17-3025.00";"21-1094.00";"17-3025.00";"21-1094.00";0,426966292134831;38;89
"17-3025.00";"27-3042.00";"17-3025.00";"27-3042.00";0,423529411764706;36;85
"17-3025.00";"29-1011.00";"17-3025.00";"29-1011.00";0,488888888888889;44;90
"17-3025.00";"29-1021.00";"17-3025.00";"29-1021.00";0,552941176470588;47;85
"17-3025.00";"29-1022.00";"17-3025.00";"29-1022.00";0,452631578947368;43;95
"17-3025.00";"29-1071.01";"17-3025.00";"29-1071.01";0,556701030927835;54;97
"17-3025.00";"29-1124.00";"17-3025.00";"29-1124.00";0,572916666666667;55;96
"17-3025.00";"29-1126.00";"17-3025.00";"29-1126.00";0,557894736842105;53;95
"17-3025.00";"29-1141.01";"17-3025.00";"29-1141.01";0,470588235294118;40;85
"17-3025.00";"29-1211.00";"17-3025.00";"29-1211.00";0,534090909090909;47;88
"17-3025.00";"29-1217.00";"17-3025.00";"29-1217.00";0,426966292134831;38;89
"17-3025.00";"29-1223.00";"17-3025.00";"29-1223.00";0,416666666666667;40;96
"17-3025.00";"29-1229.04";"17-3025.00";"29-1229.04";0,454545454545455;40;88
"17-3025.00";"29-1229.06";"17-3025.00";"29-1229.06";0,470588235294118;48;102
"17-3025.00";"29-2011.00";"17-3025.00";"29-2011.00";0,614583333333333;59;96
"17-3025.00";"29-2012.00";"17-3025.00";"29-2012.00";0,66304347826087;61;92
"17-3025.00";"29-2031.00";"17-3025.00";"29-2031.00";0,575757575757576;57;99
"17-3025.00";"29-2032.00";"17-3025.00";"29-2032.00";0,574468085106383;54;94
"17-3025.00";"29-2033.00";"17-3025.00";"29-2033.00";0,571428571428571;52;91
"17-3025.00";"29-2055.00";"17-3025.00";"29-2055.00";0,539325842696629;48;89
"17-3025.00";"29-9092.00";"17-3025.00";"29-9092.00";0,482758620689655;42;87
"17-3025.00";"31-1121.00";"17-3025.00";"31-1121.00";0,47;47;100
"17-3025.00";"31-9093.00";"17-3025.00";"31-9093.00";0,525252525252525;52;99
"17-3025.00";"31-9095.00";"17-3025.00";"31-9095.00";0,456521739130435;42;92
"17-3025.00";"33-3031.00";"17-3025.00";"33-3031.00";0,552941176470588;47;85
"17-3025.00";"33-3051.04";"17-3025.00";"33-3051.04";0,56043956043956;51;91
"17-3025.00";"33-9093.00";"17-3025.00";"33-9093.00";0,0705882352941176;6;85
"17-3025.00";"33-9099.02";"17-3025.00";"33-9099.02";0,474747474747475;47;99
"17-3025.00";"39-2011.00";"17-3025.00";"39-2011.00";0,524271844660194;54;103
"17-3025.00";"39-3012.00";"17-3025.00";"39-3012.00";0,5;43;86
"17-3025.00";"39-3093.00";"17-3025.00";"39-3093.00";0,455555555555556;41;90
"17-3025.00";"39-5093.00";"17-3025.00";"39-5093.00";0,0705882352941176;6;85
"17-3025.00";"39-5094.00";"17-3025.00";"39-5094.00";0,388235294117647;33;85
"17-3025.00";"41-4011.00";"17-3025.00";"41-4011.00";0,477777777777778;43;90
"17-3025.00";"43-4011.00";"17-3025.00";"43-4011.00";0,447058823529412;38;85
"17-3025.00";"43-4071.00";"17-3025.00";"43-4071.00";0,539325842696629;48;89
"17-3025.00";"43-4181.00";"17-3025.00";"43-4181.00";0,5;46;92
"17-3025.00";"45-2011.00";"17-3025.00";"45-2011.00";0,623655913978495;58;93
"17-3025.00";"45-4021.00";"17-3025.00";"45-4021.00";0,0705882352941176;6;85
"17-3025.00";"47-2022.00";"17-3025.00";"47-2022.00";0,0705882352941176;6;85
"17-3025.00";"47-2041.00";"17-3025.00";"47-2041.00";0,604651162790698;52;86
"17-3025.00";"47-2042.00";"17-3025.00";"47-2042.00";0,0705882352941176;6;85
"17-3025.00";"47-2141.00";"17-3025.00";"47-2141.00";0,54639175257732;53;97
"17-3025.00";"47-2142.00";"17-3025.00";"47-2142.00";0,0705882352941176;6;85
"17-3025.00";"47-3011.00";"17-3025.00";"47-3011.00";0,63953488372093;55;86
"17-3025.00";"47-3012.00";"17-3025.00";"47-3012.00";0,658823529411765;56;85
"17-3025.00";"47-3014.00";"17-3025.00";"47-3014.00";0,0705882352941176;6;85
"17-3025.00";"47-3015.00";"17-3025.00";"47-3015.00";0,582417582417582;53;91
"17-3025.00";"47-3016.00";"17-3025.00";"47-3016.00";0,0705882352941176;6;85
"17-3025.00";"47-4091.00";"17-3025.00";"47-4091.00";0,0705882352941176;6;85
"17-3025.00";"47-5011.00";"17-3025.00";"47-5011.00";0,0705882352941176;6;85
"17-3025.00";"47-5012.00";"17-3025.00";"47-5012.00";0,0705882352941176;6;85
"17-3025.00";"47-5013.00";"17-3025.00";"47-5013.00";0,6;54;90
"17-3025.00";"47-5022.00";"17-3025.00";"47-5022.00";0,529411764705882;45;85
"17-3025.00";"47-5032.00";"17-3025.00";"47-5032.00";0,0705882352941176;6;85
"17-3025.00";"47-5051.00";"17-3025.00";"47-5051.00";0,0705882352941176;6;85
"17-3025.00";"49-3011.00";"17-3025.00";"49-3011.00";0,651162790697674;56;86
"17-3025.00";"49-3022.00";"17-3025.00";"49-3022.00";0,6;51;85
"17-3025.00";"49-3093.00";"17-3025.00";"49-3093.00";0,561797752808989;50;89
"17-3025.00";"49-9045.00";"17-3025.00";"49-9045.00";0,0705882352941176;6;85
"17-3025.00";"49-9095.00";"17-3025.00";"49-9095.00";0,0705882352941176;6;85
"17-3025.00";"51-2022.00";"17-3025.00";"51-2022.00";0,534090909090909;47;88
"17-3025.00";"51-2031.00";"17-3025.00";"51-2031.00";0,670588235294118;57;85
"17-3025.00";"51-2061.00";"17-3025.00";"51-2061.00";0,0705882352941176;6;85
"17-3025.00";"51-7041.00";"17-3025.00";"51-7041.00";0,611764705882353;52;85
"17-3025.00";"51-8011.00";"17-3025.00";"51-8011.00";0,640449438202247;57;89
"17-3025.00";"51-9071.06";"17-3025.00";"51-9071.06";0,0705882352941176;6;85
"17-3025.00";"51-9141.00";"17-3025.00";"51-9141.00";0,0705882352941176;6;85
"17-3025.00";"53-1042.01";"17-3025.00";"53-1042.01";0,505494505494505;46;91
"17-3025.00";"53-2021.00";"17-3025.00";"53-2021.00";0,576470588235294;49;85
"17-3025.00";"53-4031.00";"17-3025.00";"53-4031.00";0,623529411764706;53;85
"17-3025.00";"53-7031.00";"17-3025.00";"53-7031.00";0,0705882352941176;6;85
"17-3025.00";"53-7041.00";"17-3025.00";"53-7041.00";0,0705882352941176;6;85
"17-3025.00";"53-7062.04";"17-3025.00";"53-7062.04";0,616279069767442;53;86
"17-3026.00";"19-1029.01";"17-3026.00";"19-1029.01";0,659340659340659;60;91
"17-3026.00";"19-4051.02";"17-3026.00";"19-4051.02";0,670454545454545;59;88
"17-3026.00";"19-4099.03";"17-3026.00";"19-4099.03";0,659340659340659;60;91
"17-3026.00";"21-1094.00";"17-3026.00";"21-1094.00";0,471910112359551;42;89
"17-3026.00";"27-3042.00";"17-3026.00";"27-3042.00";0,534090909090909;47;88
"17-3026.00";"29-1011.00";"17-3026.00";"29-1011.00";0,477777777777778;43;90
"17-3026.00";"29-1021.00";"17-3026.00";"29-1021.00";0,511363636363636;45;88
"17-3026.00";"29-1022.00";"17-3026.00";"29-1022.00";0,536842105263158;51;95
"17-3026.00";"29-1071.01";"17-3026.00";"29-1071.01";0,618556701030928;60;97
"17-3026.00";"29-1124.00";"17-3026.00";"29-1124.00";0,520833333333333;50;96
"17-3026.00";"29-1126.00";"17-3026.00";"29-1126.00";0,568421052631579;54;95
"17-3026.00";"29-1141.01";"17-3026.00";"29-1141.01";0,5;44;88
"17-3026.00";"29-1211.00";"17-3026.00";"29-1211.00";0,568181818181818;50;88
"17-3026.00";"29-1217.00";"17-3026.00";"29-1217.00";0,561797752808989;50;89
"17-3026.00";"29-1223.00";"17-3026.00";"29-1223.00";0,489583333333333;47;96
"17-3026.00";"29-1229.04";"17-3026.00";"29-1229.04";0,522727272727273;46;88
"17-3026.00";"29-1229.06";"17-3026.00";"29-1229.06";0,519607843137255;53;102
"17-3026.00";"29-2011.00";"17-3026.00";"29-2011.00";0,614583333333333;59;96
"17-3026.00";"29-2012.00";"17-3026.00";"29-2012.00";0,684782608695652;63;92
"17-3026.00";"29-2031.00";"17-3026.00";"29-2031.00";0,565656565656566;56;99
"17-3026.00";"29-2032.00";"17-3026.00";"29-2032.00";0,531914893617021;50;94
"17-3026.00";"29-2033.00";"17-3026.00";"29-2033.00";0,593406593406593;54;91
"17-3026.00";"29-2055.00";"17-3026.00";"29-2055.00";0,561797752808989;50;89
"17-3026.00";"29-9092.00";"17-3026.00";"29-9092.00";0,534090909090909;47;88
"17-3026.00";"31-1121.00";"17-3026.00";"31-1121.00";0,5;50;100
"17-3026.00";"31-9093.00";"17-3026.00";"31-9093.00";0,565656565656566;56;99
"17-3026.00";"31-9095.00";"17-3026.00";"31-9095.00";0,510869565217391;47;92
"17-3026.00";"33-3031.00";"17-3026.00";"33-3031.00";0,409090909090909;36;88
"17-3026.00";"33-3051.04";"17-3026.00";"33-3051.04";0,494505494505495;45;91
"17-3026.00";"33-9093.00";"17-3026.00";"33-9093.00";0,0909090909090909;8;88
"17-3026.00";"33-9099.02";"17-3026.00";"33-9099.02";0,535353535353535;53;99
"17-3026.00";"39-2011.00";"17-3026.00";"39-2011.00";0,485436893203884;50;103
"17-3026.00";"39-3012.00";"17-3026.00";"39-3012.00";0,522727272727273;46;88
"17-3026.00";"39-3093.00";"17-3026.00";"39-3093.00";0,411111111111111;37;90
"17-3026.00";"39-5093.00";"17-3026.00";"39-5093.00";0,0909090909090909;8;88
"17-3026.00";"39-5094.00";"17-3026.00";"39-5094.00";0,409090909090909;36;88
"17-3026.00";"41-4011.00";"17-3026.00";"41-4011.00";0,555555555555556;50;90
"17-3026.00";"43-4011.00";"17-3026.00";"43-4011.00";0,534090909090909;47;88
"17-3026.00";"43-4071.00";"17-3026.00";"43-4071.00";0,51685393258427;46;89
"17-3026.00";"43-4181.00";"17-3026.00";"43-4181.00";0,521739130434783;48;92
"17-3026.00";"45-2011.00";"17-3026.00";"45-2011.00";0,580645161290323;54;93
"17-3026.00";"45-4021.00";"17-3026.00";"45-4021.00";0,0909090909090909;8;88
"17-3026.00";"47-2022.00";"17-3026.00";"47-2022.00";0,0909090909090909;8;88
"17-3026.00";"47-2041.00";"17-3026.00";"47-2041.00";0,590909090909091;52;88
"17-3026.00";"47-2042.00";"17-3026.00";"47-2042.00";0,0909090909090909;8;88
"17-3026.00";"47-2141.00";"17-3026.00";"47-2141.00";0,505154639175258;49;97
"17-3026.00";"47-2142.00";"17-3026.00";"47-2142.00";0,0909090909090909;8;88
"17-3026.00";"47-3011.00";"17-3026.00";"47-3011.00";0,613636363636364;54;88
"17-3026.00";"47-3012.00";"17-3026.00";"47-3012.00";0,545454545454545;48;88
"17-3026.00";"47-3014.00";"17-3026.00";"47-3014.00";0,0909090909090909;8;88
"17-3026.00";"47-3015.00";"17-3026.00";"47-3015.00";0,549450549450549;50;91
"17-3026.00";"47-3016.00";"17-3026.00";"47-3016.00";0,0909090909090909;8;88
"17-3026.00";"47-4091.00";"17-3026.00";"47-4091.00";0,0909090909090909;8;88
"17-3026.00";"47-5011.00";"17-3026.00";"47-5011.00";0,0909090909090909;8;88
"17-3026.00";"47-5012.00";"17-3026.00";"47-5012.00";0,0909090909090909;8;88
"17-3026.00";"47-5013.00";"17-3026.00";"47-5013.00";0,511111111111111;46;90
"17-3026.00";"47-5022.00";"17-3026.00";"47-5022.00";0,5;44;88
"17-3026.00";"47-5032.00";"17-3026.00";"47-5032.00";0,0909090909090909;8;88
"17-3026.00";"47-5051.00";"17-3026.00";"47-5051.00";0,0909090909090909;8;88
"17-3026.00";"49-3011.00";"17-3026.00";"49-3011.00";0,579545454545455;51;88
"17-3026.00";"49-3022.00";"17-3026.00";"49-3022.00";0,511363636363636;45;88
"17-3026.00";"49-3093.00";"17-3026.00";"49-3093.00";0,561797752808989;50;89
"17-3026.00";"49-9045.00";"17-3026.00";"49-9045.00";0,0909090909090909;8;88
"17-3026.00";"49-9095.00";"17-3026.00";"49-9095.00";0,0909090909090909;8;88
"17-3026.00";"51-2022.00";"17-3026.00";"51-2022.00";0,568181818181818;50;88
"17-3026.00";"51-2031.00";"17-3026.00";"51-2031.00";0,556818181818182;49;88
"17-3026.00";"51-2061.00";"17-3026.00";"51-2061.00";0,0909090909090909;8;88
"17-3026.00";"51-7041.00";"17-3026.00";"51-7041.00";0,579545454545455;51;88
"17-3026.00";"51-8011.00";"17-3026.00";"51-8011.00";0,696629213483146;62;89
"17-3026.00";"51-9071.06";"17-3026.00";"51-9071.06";0,0909090909090909;8;88
"17-3026.00";"51-9141.00";"17-3026.00";"51-9141.00";0,0909090909090909;8;88
"17-3026.00";"53-1042.01";"17-3026.00";"53-1042.01";0,571428571428571;52;91
"17-3026.00";"53-2021.00";"17-3026.00";"53-2021.00";0,568181818181818;50;88
"17-3026.00";"53-4031.00";"17-3026.00";"53-4031.00";0,5;44;88
"17-3026.00";"53-7031.00";"17-3026.00";"53-7031.00";0,0909090909090909;8;88
"17-3026.00";"53-7041.00";"17-3026.00";"53-7041.00";0,0909090909090909;8;88
"17-3026.00";"53-7062.04";"17-3026.00";"53-7062.04";0,522727272727273;46;88
"19-1029.01";"19-4051.02";"19-1029.01";"19-4051.02";0,615384615384615;56;91
"19-1029.01";"19-4099.03";"19-1029.01";"19-4099.03";0,802197802197802;73;91
"19-1029.01";"21-1094.00";"19-1029.01";"21-1094.00";0,615384615384615;56;91
"19-1029.01";"27-3042.00";"19-1029.01";"27-3042.00";0,637362637362637;58;91
"19-1029.01";"29-1011.00";"19-1029.01";"29-1011.00";0,582417582417582;53;91
"19-1029.01";"29-1021.00";"19-1029.01";"29-1021.00";0,582417582417582;53;91
"19-1029.01";"29-1022.00";"19-1029.01";"29-1022.00";0,642105263157895;61;95
"19-1029.01";"29-1071.01";"19-1029.01";"29-1071.01";0,577319587628866;56;97
"19-1029.01";"29-1124.00";"19-1029.01";"29-1124.00";0,520833333333333;50;96
"19-1029.01";"29-1126.00";"19-1029.01";"29-1126.00";0,547368421052632;52;95
"19-1029.01";"29-1141.01";"19-1029.01";"29-1141.01";0,648351648351648;59;91
"19-1029.01";"29-1211.00";"19-1029.01";"29-1211.00";0,626373626373626;57;91
"19-1029.01";"29-1217.00";"19-1029.01";"29-1217.00";0,791208791208791;72;91
"19-1029.01";"29-1223.00";"19-1029.01";"29-1223.00";0,6875;66;96
"19-1029.01";"29-1229.04";"19-1029.01";"29-1229.04";0,725274725274725;66;91
"19-1029.01";"29-1229.06";"19-1029.01";"29-1229.06";0,656862745098039;67;102
"19-1029.01";"29-2011.00";"19-1029.01";"29-2011.00";0,645833333333333;62;96
"19-1029.01";"29-2012.00";"19-1029.01";"29-2012.00";0,630434782608696;58;92
"19-1029.01";"29-2031.00";"19-1029.01";"29-2031.00";0,555555555555556;55;99
"19-1029.01";"29-2032.00";"19-1029.01";"29-2032.00";0,542553191489362;51;94
"19-1029.01";"29-2033.00";"19-1029.01";"29-2033.00";0,615384615384615;56;91
"19-1029.01";"29-2055.00";"19-1029.01";"29-2055.00";0,505494505494505;46;91
"19-1029.01";"29-9092.00";"19-1029.01";"29-9092.00";0,714285714285714;65;91
"19-1029.01";"31-1121.00";"19-1029.01";"31-1121.00";0,55;55;100
"19-1029.01";"31-9093.00";"19-1029.01";"31-9093.00";0,484848484848485;48;99
"19-1029.01";"31-9095.00";"19-1029.01";"31-9095.00";0,576086956521739;53;92
"19-1029.01";"33-3031.00";"19-1029.01";"33-3031.00";0,461538461538462;42;91
"19-1029.01";"33-3051.04";"19-1029.01";"33-3051.04";0,571428571428571;52;91
"19-1029.01";"33-9093.00";"19-1029.01";"33-9093.00";0,0879120879120879;8;91
"19-1029.01";"33-9099.02";"19-1029.01";"33-9099.02";0,606060606060606;60;99
"19-1029.01";"39-2011.00";"19-1029.01";"39-2011.00";0,514563106796116;53;103
"19-1029.01";"39-3012.00";"19-1029.01";"39-3012.00";0,571428571428571;52;91
"19-1029.01";"39-3093.00";"19-1029.01";"39-3093.00";0,494505494505495;45;91
"19-1029.01";"39-5093.00";"19-1029.01";"39-5093.00";0,0879120879120879;8;91
"19-1029.01";"39-5094.00";"19-1029.01";"39-5094.00";0,472527472527473;43;91
"19-1029.01";"41-4011.00";"19-1029.01";"41-4011.00";0,637362637362637;58;91
"19-1029.01";"43-4011.00";"19-1029.01";"43-4011.00";0,67032967032967;61;91
"19-1029.01";"43-4071.00";"19-1029.01";"43-4071.00";0,56043956043956;51;91
"19-1029.01";"43-4181.00";"19-1029.01";"43-4181.00";0,597826086956522;55;92
"19-1029.01";"45-2011.00";"19-1029.01";"45-2011.00";0,580645161290323;54;93
"19-1029.01";"45-4021.00";"19-1029.01";"45-4021.00";0,0879120879120879;8;91
"19-1029.01";"47-2022.00";"19-1029.01";"47-2022.00";0,0879120879120879;8;91
"19-1029.01";"47-2041.00";"19-1029.01";"47-2041.00";0,461538461538462;42;91
"19-1029.01";"47-2042.00";"19-1029.01";"47-2042.00";0,0879120879120879;8;91
"19-1029.01";"47-2141.00";"19-1029.01";"47-2141.00";0,45360824742268;44;97
"19-1029.01";"47-2142.00";"19-1029.01";"47-2142.00";0,0879120879120879;8;91
"19-1029.01";"47-3011.00";"19-1029.01";"47-3011.00";0,428571428571429;39;91
"19-1029.01";"47-3012.00";"19-1029.01";"47-3012.00";0,373626373626374;34;91
"19-1029.01";"47-3014.00";"19-1029.01";"47-3014.00";0,0879120879120879;8;91
"19-1029.01";"47-3015.00";"19-1029.01";"47-3015.00";0,417582417582418;38;91
"19-1029.01";"47-3016.00";"19-1029.01";"47-3016.00";0,0879120879120879;8;91
"19-1029.01";"47-4091.00";"19-1029.01";"47-4091.00";0,0879120879120879;8;91
"19-1029.01";"47-5011.00";"19-1029.01";"47-5011.00";0,0879120879120879;8;91
"19-1029.01";"47-5012.00";"19-1029.01";"47-5012.00";0,0879120879120879;8;91
"19-1029.01";"47-5013.00";"19-1029.01";"47-5013.00";0,428571428571429;39;91
"19-1029.01";"47-5022.00";"19-1029.01";"47-5022.00";0,32967032967033;30;91
"19-1029.01";"47-5032.00";"19-1029.01";"47-5032.00";0,0879120879120879;8;91
"19-1029.01";"47-5051.00";"19-1029.01";"47-5051.00";0,0879120879120879;8;91
"19-1029.01";"49-3011.00";"19-1029.01";"49-3011.00";0,428571428571429;39;91
"19-1029.01";"49-3022.00";"19-1029.01";"49-3022.00";0,340659340659341;31;91
"19-1029.01";"49-3093.00";"19-1029.01";"49-3093.00";0,406593406593407;37;91
"19-1029.01";"49-9045.00";"19-1029.01";"49-9045.00";0,0879120879120879;8;91
"19-1029.01";"49-9095.00";"19-1029.01";"49-9095.00";0,0879120879120879;8;91
"19-1029.01";"51-2022.00";"19-1029.01";"51-2022.00";0,472527472527473;43;91
"19-1029.01";"51-2031.00";"19-1029.01";"51-2031.00";0,373626373626374;34;91
"19-1029.01";"51-2061.00";"19-1029.01";"51-2061.00";0,0879120879120879;8;91
"19-1029.01";"51-7041.00";"19-1029.01";"51-7041.00";0,384615384615385;35;91
"19-1029.01";"51-8011.00";"19-1029.01";"51-8011.00";0,67032967032967;61;91
"19-1029.01";"51-9071.06";"19-1029.01";"51-9071.06";0,0879120879120879;8;91
"19-1029.01";"51-9141.00";"19-1029.01";"51-9141.00";0,0879120879120879;8;91
"19-1029.01";"53-1042.01";"19-1029.01";"53-1042.01";0,615384615384615;56;91
"19-1029.01";"53-2021.00";"19-1029.01";"53-2021.00";0,648351648351648;59;91
"19-1029.01";"53-4031.00";"19-1029.01";"53-4031.00";0,461538461538462;42;91
"19-1029.01";"53-7031.00";"19-1029.01";"53-7031.00";0,0879120879120879;8;91
"19-1029.01";"53-7041.00";"19-1029.01";"53-7041.00";0,0879120879120879;8;91
"19-1029.01";"53-7062.04";"19-1029.01";"53-7062.04";0,428571428571429;39;91
"19-4051.02";"19-4099.03";"19-4051.02";"19-4099.03";0,648351648351648;59;91
"19-4051.02";"21-1094.00";"19-4051.02";"21-1094.00";0,460674157303371;41;89
"19-4051.02";"27-3042.00";"19-4051.02";"27-3042.00";0,505882352941176;43;85
"19-4051.02";"29-1011.00";"19-4051.02";"29-1011.00";0,522222222222222;47;90
"19-4051.02";"29-1021.00";"19-4051.02";"29-1021.00";0,647058823529412;55;85
"19-4051.02";"29-1022.00";"19-4051.02";"29-1022.00";0,515789473684211;49;95
"19-4051.02";"29-1071.01";"19-4051.02";"29-1071.01";0,639175257731959;62;97
"19-4051.02";"29-1124.00";"19-4051.02";"29-1124.00";0,583333333333333;56;96
"19-4051.02";"29-1126.00";"19-4051.02";"29-1126.00";0,631578947368421;60;95
"19-4051.02";"29-1141.01";"19-4051.02";"29-1141.01";0,576470588235294;49;85
"19-4051.02";"29-1211.00";"19-4051.02";"29-1211.00";0,647727272727273;57;88
"19-4051.02";"29-1217.00";"19-4051.02";"29-1217.00";0,561797752808989;50;89
"19-4051.02";"29-1223.00";"19-4051.02";"29-1223.00";0,458333333333333;44;96
"19-4051.02";"29-1229.04";"19-4051.02";"29-1229.04";0,5;44;88
"19-4051.02";"29-1229.06";"19-4051.02";"29-1229.06";0,588235294117647;60;102
"19-4051.02";"29-2011.00";"19-4051.02";"29-2011.00";0,65625;63;96
"19-4051.02";"29-2012.00";"19-4051.02";"29-2012.00";0,706521739130435;65;92
"19-4051.02";"29-2031.00";"19-4051.02";"29-2031.00";0,646464646464647;64;99
"19-4051.02";"29-2032.00";"19-4051.02";"29-2032.00";0,595744680851064;56;94
"19-4051.02";"29-2033.00";"19-4051.02";"29-2033.00";0,659340659340659;60;91
"19-4051.02";"29-2055.00";"19-4051.02";"29-2055.00";0,606741573033708;54;89
"19-4051.02";"29-9092.00";"19-4051.02";"29-9092.00";0,494252873563218;43;87
"19-4051.02";"31-1121.00";"19-4051.02";"31-1121.00";0,57;57;100
"19-4051.02";"31-9093.00";"19-4051.02";"31-9093.00";0,545454545454545;54;99
"19-4051.02";"31-9095.00";"19-4051.02";"31-9095.00";0,58695652173913;54;92
"19-4051.02";"33-3031.00";"19-4051.02";"33-3031.00";0,482352941176471;41;85
"19-4051.02";"33-3051.04";"19-4051.02";"33-3051.04";0,626373626373626;57;91
"19-4051.02";"33-9093.00";"19-4051.02";"33-9093.00";0,0352941176470588;3;85
"19-4051.02";"33-9099.02";"19-4051.02";"33-9099.02";0,515151515151515;51;99
"19-4051.02";"39-2011.00";"19-4051.02";"39-2011.00";0,514563106796116;53;103
"19-4051.02";"39-3012.00";"19-4051.02";"39-3012.00";0,558139534883721;48;86
"19-4051.02";"39-3093.00";"19-4051.02";"39-3093.00";0,433333333333333;39;90
"19-4051.02";"39-5093.00";"19-4051.02";"39-5093.00";0,0352941176470588;3;85
"19-4051.02";"39-5094.00";"19-4051.02";"39-5094.00";0,435294117647059;37;85
"19-4051.02";"41-4011.00";"19-4051.02";"41-4011.00";0,4;36;90
"19-4051.02";"43-4011.00";"19-4051.02";"43-4011.00";0,529411764705882;45;85
"19-4051.02";"43-4071.00";"19-4051.02";"43-4071.00";0,50561797752809;45;89
"19-4051.02";"43-4181.00";"19-4051.02";"43-4181.00";0,543478260869565;50;92
"19-4051.02";"45-2011.00";"19-4051.02";"45-2011.00";0,645161290322581;60;93
"19-4051.02";"45-4021.00";"19-4051.02";"45-4021.00";0,0352941176470588;3;85
"19-4051.02";"47-2022.00";"19-4051.02";"47-2022.00";0,0352941176470588;3;85
"19-4051.02";"47-2041.00";"19-4051.02";"47-2041.00";0,546511627906977;47;86
"19-4051.02";"47-2042.00";"19-4051.02";"47-2042.00";0,0352941176470588;3;85
"19-4051.02";"47-2141.00";"19-4051.02";"47-2141.00";0,494845360824742;48;97
"19-4051.02";"47-2142.00";"19-4051.02";"47-2142.00";0,0352941176470588;3;85
"19-4051.02";"47-3011.00";"19-4051.02";"47-3011.00";0,627906976744186;54;86
"19-4051.02";"47-3012.00";"19-4051.02";"47-3012.00";0,529411764705882;45;85
"19-4051.02";"47-3014.00";"19-4051.02";"47-3014.00";0,0352941176470588;3;85
"19-4051.02";"47-3015.00";"19-4051.02";"47-3015.00";0,505494505494505;46;91
"19-4051.02";"47-3016.00";"19-4051.02";"47-3016.00";0,0352941176470588;3;85
"19-4051.02";"47-4091.00";"19-4051.02";"47-4091.00";0,0352941176470588;3;85
"19-4051.02";"47-5011.00";"19-4051.02";"47-5011.00";0,0352941176470588;3;85
"19-4051.02";"47-5012.00";"19-4051.02";"47-5012.00";0,0352941176470588;3;85
"19-4051.02";"47-5013.00";"19-4051.02";"47-5013.00";0,588888888888889;53;90
"19-4051.02";"47-5022.00";"19-4051.02";"47-5022.00";0,6;51;85
"19-4051.02";"47-5032.00";"19-4051.02";"47-5032.00";0,0352941176470588;3;85
"19-4051.02";"47-5051.00";"19-4051.02";"47-5051.00";0,0352941176470588;3;85
"19-4051.02";"49-3011.00";"19-4051.02";"49-3011.00";0,697674418604651;60;86
"19-4051.02";"49-3022.00";"19-4051.02";"49-3022.00";0,447058823529412;38;85
"19-4051.02";"49-3093.00";"19-4051.02";"49-3093.00";0,539325842696629;48;89
"19-4051.02";"49-9045.00";"19-4051.02";"49-9045.00";0,0352941176470588;3;85
"19-4051.02";"49-9095.00";"19-4051.02";"49-9095.00";0,0352941176470588;3;85
"19-4051.02";"51-2022.00";"19-4051.02";"51-2022.00";0,636363636363636;56;88
"19-4051.02";"51-2031.00";"19-4051.02";"51-2031.00";0,564705882352941;48;85
"19-4051.02";"51-2061.00";"19-4051.02";"51-2061.00";0,0352941176470588;3;85
"19-4051.02";"51-7041.00";"19-4051.02";"51-7041.00";0,576470588235294;49;85
"19-4051.02";"51-8011.00";"19-4051.02";"51-8011.00";0,797752808988764;71;89
"19-4051.02";"51-9071.06";"19-4051.02";"51-9071.06";0,0352941176470588;3;85
"19-4051.02";"51-9141.00";"19-4051.02";"51-9141.00";0,0352941176470588;3;85
"19-4051.02";"53-1042.01";"19-4051.02";"53-1042.01";0,494505494505495;45;91
"19-4051.02";"53-2021.00";"19-4051.02";"53-2021.00";0,6;51;85
"19-4051.02";"53-4031.00";"19-4051.02";"53-4031.00";0,647058823529412;55;85
