"skill1";"skill2";"name1";"name2";"weight";"count";"max_count"
"1.A.1.a.1";"2.C.3.a";"Oral Comprehension";"Computers and Electronics";0,708333333333333;34;48
"1.A.1.a.1";"2.C.4.a";"Oral Comprehension";"Mathematics";0,625;30;48
"1.A.1.a.1";"2.C.4.e";"Oral Comprehension";"Psychology";0,5625;27;48
"1.A.1.a.1";"2.C.4.f";"Oral Comprehension";"Sociology and Anthropology";0,583333333333333;28;48
"1.A.1.a.1";"2.C.4.g";"Oral Comprehension";"Geography";0,458333333333333;22;48
"1.A.1.a.1";"2.C.7.a";"Oral Comprehension";"English Language";0,75;36;48
"1.A.1.a.1";"2.C.7.c";"Oral Comprehension";"Fine Arts";0,458333333333333;22;48
"1.A.1.a.1";"2.C.7.d";"Oral Comprehension";"History and Archeology";0,5;24;48
"1.A.1.a.1";"2.C.8.b";"Oral Comprehension";"Law and Government";0,5625;27;48
"1.A.1.a.1";"2.C.9.a";"Oral Comprehension";"Telecommunications";0,625;30;48
"1.A.1.a.1";"2.C.9.b";"Oral Comprehension";"Communications and Media";0,6875;33;48
"1.A.1.a.1";"4.A.1.a.1";"Oral Comprehension";"Getting Information";0,770833333333333;37;48
"1.A.1.a.1";"4.A.1.b.1";"Oral Comprehension";"Identifying Objects, Actions, and Events";0,75;36;48
"1.A.1.a.1";"4.A.1.b.3";"Oral Comprehension";"Estimating the Quantifiable Characteristics of Products, Events, or Information";0,666666666666667;32;48
"1.A.1.a.1";"4.A.2.a.1";"Oral Comprehension";"Judging the Qualities of Objects, Services, or People";0,625;30;48
"1.A.1.a.1";"4.A.2.a.2";"Oral Comprehension";"Processing Information";0,770833333333333;37;48
"1.A.1.a.1";"4.A.2.a.3";"Oral Comprehension";"Evaluating Information to Determine Compliance with Standards";0,729166666666667;35;48
"1.A.1.a.1";"4.A.2.a.4";"Oral Comprehension";"Analyzing Data or Information";0,6875;33;48
"1.A.1.a.1";"4.A.2.b.1";"Oral Comprehension";"Making Decisions and Solving Problems";0,729166666666667;35;48
"1.A.1.a.1";"4.A.2.b.2";"Oral Comprehension";"Thinking Creatively";0,520833333333333;25;48
"1.A.1.a.1";"4.A.2.b.3";"Oral Comprehension";"Updating and Using Relevant Knowledge";0,791666666666667;38;48
"1.A.1.a.1";"4.A.2.b.4";"Oral Comprehension";"Developing Objectives and Strategies";0,625;30;48
"1.A.1.a.1";"4.A.2.b.6";"Oral Comprehension";"Organizing, Planning, and Prioritizing Work";0,75;36;48
"1.A.1.a.1";"4.A.3.b.1";"Oral Comprehension";"Working with Computers";0,729166666666667;35;48
"1.A.1.a.1";"4.A.4.a.1";"Oral Comprehension";"Interpreting the Meaning of Information for Others";0,708333333333333;34;48
"1.A.1.a.1";"4.A.4.a.2";"Oral Comprehension";"Communicating with Supervisors, Peers, or Subordinates";0,75;42;56
"1.A.1.a.1";"4.A.4.a.3";"Oral Comprehension";"Communicating with People Outside the Organization";0,645833333333333;31;48
"1.A.1.a.1";"4.A.4.a.4";"Oral Comprehension";"Establishing and Maintaining Interpersonal Relationships";0,770833333333333;37;48
"1.A.1.a.1";"4.A.4.a.6";"Oral Comprehension";"Selling or Influencing Others";0,5;24;48
"1.A.1.a.1";"4.A.4.b.2";"Oral Comprehension";"Developing and Building Teams";0,604166666666667;29;48
"1.A.1.a.1";"4.A.4.b.3";"Oral Comprehension";"Training and Teaching Others";0,625;30;48
"1.A.1.a.1";"4.A.4.b.4";"Oral Comprehension";"Guiding, Directing, and Motivating Subordinates";0,5625;27;48
"1.A.1.a.1";"4.A.4.b.5";"Oral Comprehension";"Coaching and Developing Others";0,604166666666667;29;48
"1.A.1.a.1";"4.A.4.b.6";"Oral Comprehension";"Providing Consultation and Advice to Others";0,604166666666667;29;48
"1.A.1.a.1";"4.A.4.c.2";"Oral Comprehension";"Staffing Organizational Units";0,604166666666667;29;48
"1.A.1.a.1";"1.A.1.f.1";"Oral Comprehension";"Spatial Orientation";0,333333333333333;16;48
"1.A.1.a.1";"1.A.4.a.3";"Oral Comprehension";"Visual Color Discrimination";0,645833333333333;31;48
"1.A.1.a.1";"1.A.4.a.4";"Oral Comprehension";"Night Vision";0,270833333333333;13;48
"1.A.1.a.1";"1.A.4.a.5";"Oral Comprehension";"Peripheral Vision";0,229166666666667;11;48
"1.A.1.a.1";"1.A.4.a.7";"Oral Comprehension";"Glare Sensitivity";0,333333333333333;16;48
"1.A.1.a.1";"1.A.4.b.1";"Oral Comprehension";"Hearing Sensitivity";0,479166666666667;23;48
"1.A.1.a.1";"1.A.4.b.3";"Oral Comprehension";"Sound Localization";0,291666666666667;14;48
"1.A.1.a.1";"1.C.3.c";"Oral Comprehension";"Social Orientation";0,6875;33;48
"1.A.1.a.1";"2.B.3.l";"Oral Comprehension";"Repairing";0,145833333333333;7;48
"1.A.1.a.1";"2.B.5.c";"Oral Comprehension";"Management of Material Resources";0,125;6;48
"1.A.1.a.1";"2.C.1.b";"Oral Comprehension";"Administrative";0,645833333333333;31;48
"1.A.1.a.1";"2.C.10";"Oral Comprehension";"Transportation";0,333333333333333;16;48
"1.A.1.a.1";"2.C.2.a";"Oral Comprehension";"Production and Processing";0,4375;21;48
"1.A.1.a.1";"2.C.3.b";"Oral Comprehension";"Engineering and Technology";0,354166666666667;17;48
"1.A.1.a.1";"2.C.3.c";"Oral Comprehension";"Design";0,3125;15;48
"1.A.1.a.1";"2.C.3.d";"Oral Comprehension";"Building and Construction";0,291666666666667;14;48
"1.A.1.a.1";"2.C.3.e";"Oral Comprehension";"Mechanical";0,270833333333333;13;48
"1.A.1.a.1";"2.C.4.b";"Oral Comprehension";"Physics";0,375;18;48
"1.A.1.a.1";"2.C.4.c";"Oral Comprehension";"Chemistry";0,458333333333333;22;48
"1.A.1.a.1";"2.C.5.b";"Oral Comprehension";"Therapy and Counseling";0,479166666666667;23;48
"1.A.1.a.1";"2.C.6";"Oral Comprehension";"Education and Training";0,708333333333333;34;48
"1.A.1.a.1";"2.C.7.e";"Oral Comprehension";"Philosophy and Theology";0,479166666666667;23;48
"1.A.1.a.1";"2.C.8.a";"Oral Comprehension";"Public Safety and Security";0,5625;27;48
"1.A.1.a.1";"4.A.1.a.2";"Oral Comprehension";"Monitoring Processes, Materials, or Surroundings";0,73469387755102;36;49
"1.A.1.a.1";"4.A.1.b.2";"Oral Comprehension";"Inspecting Equipment, Structures, or Materials";0,5;24;48
"1.A.1.a.1";"4.A.2.b.5";"Oral Comprehension";"Scheduling Work and Activities";0,625;30;48
"1.A.1.a.1";"4.A.3.a.4";"Oral Comprehension";"Operating Vehicles, Mechanized Devices, or Equipment";0,354166666666667;17;48
"1.A.1.a.1";"4.A.3.b.2";"Oral Comprehension";"Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment";0,333333333333333;16;48
"1.A.1.a.1";"4.A.3.b.4";"Oral Comprehension";"Repairing and Maintaining Mechanical Equipment";0,395833333333333;19;48
"1.A.1.a.1";"4.A.3.b.5";"Oral Comprehension";"Repairing and Maintaining Electronic Equipment";0,5;24;48
"1.A.1.a.1";"4.A.4.a.7";"Oral Comprehension";"Resolving Conflicts and Negotiating with Others";0,645833333333333;31;48
"1.A.1.a.1";"4.A.4.b.1";"Oral Comprehension";"Coordinating the Work and Activities of Others";0,5625;27;48
"1.A.1.a.1";"4.A.4.c.1";"Oral Comprehension";"Performing Administrative Activities";0,666666666666667;32;48
"1.A.1.a.1";"4.A.4.c.3";"Oral Comprehension";"Monitoring and Controlling Resources";0,5;24;48
"1.A.1.a.1";"1.A.2.a.1";"Oral Comprehension";"Arm-Hand Steadiness";0,5;24;48
"1.A.1.a.1";"1.A.4.b.2";"Oral Comprehension";"Auditory Attention";0,479166666666667;23;48
"1.A.1.a.1";"2.A.1.f";"Oral Comprehension";"Science";0,469387755102041;23;49
"1.A.1.a.1";"2.C.2.b";"Oral Comprehension";"Food Production";0,354166666666667;17;48
"1.A.1.a.1";"2.C.4.d";"Oral Comprehension";"Biology";0,458333333333333;22;48
"1.A.1.a.1";"4.A.3.a.3";"Oral Comprehension";"Controlling Machines and Processes";0,395833333333333;19;48
"1.A.1.a.1";"4.A.3.b.6";"Oral Comprehension";"Documenting/Recording Information";0,770833333333333;37;48
"1.A.1.a.1";"1.A.2.c.3";"Oral Comprehension";"Speed of Limb Movement";0,520833333333333;25;48
"1.A.1.a.1";"1.A.3.c.3";"Oral Comprehension";"Gross Body Coordination";0,583333333333333;28;48
"1.A.1.a.1";"1.C.3.b";"Oral Comprehension";"Concern for Others";0,6875;33;48
"1.A.1.a.1";"2.B.1.c";"Oral Comprehension";"Persuasion";0,104166666666667;5;48
"1.A.1.a.1";"2.B.1.f";"Oral Comprehension";"Service Orientation";0,208333333333333;10;48
"1.A.1.a.1";"2.B.5.d";"Oral Comprehension";"Management of Personnel Resources";0,0416666666666667;2;48
"1.A.1.a.1";"4.A.4.a.5";"Oral Comprehension";"Assisting and Caring for Others";0,5;24;48
"1.A.1.a.1";"4.A.4.a.8";"Oral Comprehension";"Performing for or Working Directly with the Public";0,583333333333333;28;48
"1.A.1.a.1";"1.A.3.b.1";"Oral Comprehension";"Stamina";0,583333333333333;28;48
"1.A.1.a.1";"2.B.1.d";"Oral Comprehension";"Negotiation";0,104166666666667;5;48
"1.A.1.a.1";"2.A.1.b";"Oral Comprehension";"Active Listening";0,0833333333333333;4;48
"1.A.1.a.1";"2.A.1.d";"Oral Comprehension";"Speaking";0,0625;3;48
"1.A.1.a.1";"2.A.2.c";"Oral Comprehension";"Learning Strategies";0,0416666666666667;2;48
"1.A.1.a.1";"2.B.1.a";"Oral Comprehension";"Social Perceptiveness";0,0833333333333333;4;48
"1.A.1.a.1";"2.B.1.b";"Oral Comprehension";"Coordination";0,0208333333333333;1;48
"1.A.1.a.1";"2.B.1.e";"Oral Comprehension";"Instructing";0,0208333333333333;1;48
"1.A.1.a.1";"2.B.3.a";"Oral Comprehension";"Operations Analysis";0,166666666666667;8;48
"1.A.1.a.1";"2.B.3.b";"Oral Comprehension";"Technology Design";0,104166666666667;5;48
"1.A.1.a.1";"2.B.3.c";"Oral Comprehension";"Equipment Selection";0,125;6;48
"1.A.1.a.1";"2.B.3.d";"Oral Comprehension";"Installation";0,0416666666666667;2;48
"1.A.1.a.1";"2.B.3.g";"Oral Comprehension";"Operations Monitoring";0,0833333333333333;4;48
"1.A.1.a.1";"2.B.3.h";"Oral Comprehension";"Operation and Control";0,0625;3;48
"1.A.1.a.1";"2.B.3.j";"Oral Comprehension";"Equipment Maintenance";0,1875;9;48
"1.A.1.a.1";"2.B.3.k";"Oral Comprehension";"Troubleshooting";0,0625;3;48
"1.A.1.a.1";"2.B.3.m";"Oral Comprehension";"Quality Control Analysis";0,0625;3;48
"1.A.1.a.1";"2.B.5.a";"Oral Comprehension";"Time Management";0,0208333333333333;1;48
"1.A.1.a.1";"2.C.7.b";"Oral Comprehension";"Foreign Language";0,520833333333333;25;48
"1.A.1.a.1";"1.A.2.a.3";"Oral Comprehension";"Finger Dexterity";0,5;24;48
"1.A.1.a.1";"1.A.2.b.2";"Oral Comprehension";"Multilimb Coordination";0,458333333333333;22;48
"1.A.1.a.1";"1.A.3.c.1";"Oral Comprehension";"Extent Flexibility";0,416666666666667;20;48
"1.A.1.a.1";"1.A.4.a.6";"Oral Comprehension";"Depth Perception";0,458333333333333;22;48
"1.A.1.a.1";"2.C.5.a";"Oral Comprehension";"Medicine and Dentistry";0,458333333333333;22;48
"1.A.1.a.1";"1.A.2.a.2";"Oral Comprehension";"Manual Dexterity";0,458333333333333;22;48
"1.A.1.a.1";"1.A.2.b.1";"Oral Comprehension";"Control Precision";0,416666666666667;20;48
"1.A.1.a.1";"1.A.2.b.3";"Oral Comprehension";"Response Orientation";0,479166666666667;23;48
"1.A.1.a.1";"1.A.2.b.4";"Oral Comprehension";"Rate Control";0,520833333333333;25;48
"1.A.1.a.1";"1.A.2.c.1";"Oral Comprehension";"Reaction Time";0,4375;21;48
"1.A.1.a.1";"1.A.2.c.2";"Oral Comprehension";"Wrist-Finger Speed";0,5;24;48
"1.A.1.a.1";"1.A.3.a.1";"Oral Comprehension";"Static Strength";0,4375;21;48
"1.A.1.a.1";"1.A.3.a.2";"Oral Comprehension";"Explosive Strength";0,270833333333333;13;48
"1.A.1.a.1";"1.A.3.a.3";"Oral Comprehension";"Dynamic Strength";0,541666666666667;26;48
"1.A.1.a.1";"1.A.3.c.4";"Oral Comprehension";"Gross Body Equilibrium";0,541666666666667;26;48
"1.A.1.a.1";"4.A.3.a.1";"Oral Comprehension";"Performing General Physical Activities";0,4375;21;48
"1.A.1.a.1";"4.A.3.a.2";"Oral Comprehension";"Handling and Moving Objects";0,479166666666667;23;48
"1.A.1.a.1";"1.A.3.a.4";"Oral Comprehension";"Trunk Strength";0,416666666666667;20;48
"1.A.1.a.2";"1.A.1.a.3";"Written Comprehension";"Oral Expression";0,875;42;48
"1.A.1.a.2";"1.A.1.a.4";"Written Comprehension";"Written Expression";0,833333333333333;40;48
"1.A.1.a.2";"1.A.1.b.1";"Written Comprehension";"Fluency of Ideas";0,8125;39;48
"1.A.1.a.2";"1.A.1.b.2";"Written Comprehension";"Originality";0,791666666666667;38;48
"1.A.1.a.2";"1.A.1.b.3";"Written Comprehension";"Problem Sensitivity";0,791666666666667;38;48
"1.A.1.a.2";"1.A.1.b.4";"Written Comprehension";"Deductive Reasoning";0,791666666666667;38;48
"1.A.1.a.2";"1.A.1.b.5";"Written Comprehension";"Inductive Reasoning";0,854166666666667;41;48
"1.A.1.a.2";"1.A.1.b.6";"Written Comprehension";"Information Ordering";0,8125;39;48
"1.A.1.a.2";"1.A.1.b.7";"Written Comprehension";"Category Flexibility";0,708333333333333;34;48
"1.A.1.a.2";"1.A.1.c.1";"Written Comprehension";"Mathematical Reasoning";0,645833333333333;31;48
"1.A.1.a.2";"1.A.1.c.2";"Written Comprehension";"Number Facility";0,645833333333333;31;48
"1.A.1.a.2";"1.A.1.d.1";"Written Comprehension";"Memorization";0,8125;39;48
"1.A.1.a.2";"1.A.1.e.1";"Written Comprehension";"Speed of Closure";0,75;36;48
"1.A.1.a.2";"1.A.1.e.2";"Written Comprehension";"Flexibility of Closure";0,75;36;48
"1.A.1.a.2";"1.A.1.e.3";"Written Comprehension";"Perceptual Speed";0,625;30;48
"1.A.1.a.2";"1.A.1.f.2";"Written Comprehension";"Visualization";0,666666666666667;32;48
"1.A.1.a.2";"1.A.1.g.1";"Written Comprehension";"Selective Attention";0,666666666666667;32;48
"1.A.1.a.2";"1.A.1.g.2";"Written Comprehension";"Time Sharing";0,729166666666667;35;48
"1.A.1.a.2";"1.A.3.c.2";"Written Comprehension";"Dynamic Flexibility";0,375;18;48
"1.A.1.a.2";"1.A.4.a.1";"Written Comprehension";"Near Vision";0,73469387755102;36;49
"1.A.1.a.2";"1.A.4.a.2";"Written Comprehension";"Far Vision";0,583333333333333;28;48
"1.A.1.a.2";"1.A.4.b.4";"Written Comprehension";"Speech Recognition";0,770833333333333;37;48
"1.A.1.a.2";"1.A.4.b.5";"Written Comprehension";"Speech Clarity";0,791666666666667;38;48
"1.A.1.a.2";"1.C.1.a";"Written Comprehension";"Achievement/Effort";0,75;36;48
"1.A.1.a.2";"1.C.1.b";"Written Comprehension";"Persistence";0,725490196078431;37;51
"1.A.1.a.2";"1.C.1.c";"Written Comprehension";"Initiative";0,76;38;50
"1.A.1.a.2";"1.C.2.b";"Written Comprehension";"Leadership";0,729166666666667;35;48
"1.A.1.a.2";"1.C.3.a";"Written Comprehension";"Cooperation";0,74;37;50
"1.A.1.a.2";"1.C.4.a";"Written Comprehension";"Self-Control";0,72;36;50
"1.A.1.a.2";"1.C.4.b";"Written Comprehension";"Stress Tolerance";0,775510204081633;38;49
"1.A.1.a.2";"1.C.4.c";"Written Comprehension";"Adaptability/Flexibility";0,740740740740741;40;54
"1.A.1.a.2";"1.C.5.a";"Written Comprehension";"Dependability";0,735849056603774;39;53
"1.A.1.a.2";"1.C.5.b";"Written Comprehension";"Attention to Detail";0,754716981132076;40;53
"1.A.1.a.2";"1.C.5.c";"Written Comprehension";"Integrity";0,75;39;52
"1.A.1.a.2";"1.C.6";"Written Comprehension";"Independence";0,625;30;48
"1.A.1.a.2";"1.C.7.a";"Written Comprehension";"Innovation";0,625;30;48
"1.A.1.a.2";"1.C.7.b";"Written Comprehension";"Analytical Thinking";0,791666666666667;38;48
"1.A.1.a.2";"2.A.1.a";"Written Comprehension";"Reading Comprehension";0,145833333333333;7;48
"1.A.1.a.2";"2.A.1.c";"Written Comprehension";"Writing";0,208333333333333;10;48
"1.A.1.a.2";"2.A.1.e";"Written Comprehension";"Mathematics";0,229166666666667;11;48
"1.A.1.a.2";"2.A.2.b";"Written Comprehension";"Active Learning";0,104166666666667;5;48
"1.A.1.a.2";"2.B.2.i";"Written Comprehension";"Complex Problem Solving";0,0833333333333333;4;48
"1.A.1.a.2";"2.B.3.e";"Written Comprehension";"Programming";0,333333333333333;16;48
"1.A.1.a.2";"2.B.4.e";"Written Comprehension";"Judgment and Decision Making";0,0416666666666667;2;48
"1.A.1.a.2";"2.B.4.g";"Written Comprehension";"Systems Analysis";0,229166666666667;11;48
"1.A.1.a.2";"2.B.4.h";"Written Comprehension";"Systems Evaluation";0,208333333333333;10;48
"1.A.1.a.2";"2.B.5.b";"Written Comprehension";"Management of Financial Resources";0,145833333333333;7;48
"1.A.1.a.2";"2.C.1.a";"Written Comprehension";"Administration and Management";0,583333333333333;28;48
"1.A.1.a.2";"2.C.1.c";"Written Comprehension";"Economics and Accounting";0,4375;21;48
"1.A.1.a.2";"2.C.1.d";"Written Comprehension";"Sales and Marketing";0,479166666666667;23;48
"1.A.1.a.2";"2.C.1.e";"Written Comprehension";"Customer and Personal Service";0,666666666666667;32;48
"1.A.1.a.2";"2.C.1.f";"Written Comprehension";"Personnel and Human Resources";0,541666666666667;26;48
"1.A.1.a.2";"2.C.3.a";"Written Comprehension";"Computers and Electronics";0,6875;33;48
"1.A.1.a.2";"2.C.4.a";"Written Comprehension";"Mathematics";0,604166666666667;29;48
"1.A.1.a.2";"2.C.4.e";"Written Comprehension";"Psychology";0,5625;27;48
"1.A.1.a.2";"2.C.4.f";"Written Comprehension";"Sociology and Anthropology";0,541666666666667;26;48
"1.A.1.a.2";"2.C.4.g";"Written Comprehension";"Geography";0,375;18;48
"1.A.1.a.2";"2.C.7.a";"Written Comprehension";"English Language";0,770833333333333;37;48
"1.A.1.a.2";"2.C.7.c";"Written Comprehension";"Fine Arts";0,479166666666667;23;48
"1.A.1.a.2";"2.C.7.d";"Written Comprehension";"History and Archeology";0,458333333333333;22;48
"1.A.1.a.2";"2.C.8.b";"Written Comprehension";"Law and Government";0,541666666666667;26;48
"1.A.1.a.2";"2.C.9.a";"Written Comprehension";"Telecommunications";0,5625;27;48
"1.A.1.a.2";"2.C.9.b";"Written Comprehension";"Communications and Media";0,666666666666667;32;48
"1.A.1.a.2";"4.A.1.a.1";"Written Comprehension";"Getting Information";0,770833333333333;37;48
"1.A.1.a.2";"4.A.1.b.1";"Written Comprehension";"Identifying Objects, Actions, and Events";0,708333333333333;34;48
"1.A.1.a.2";"4.A.1.b.3";"Written Comprehension";"Estimating the Quantifiable Characteristics of Products, Events, or Information";0,6875;33;48
"1.A.1.a.2";"4.A.2.a.1";"Written Comprehension";"Judging the Qualities of Objects, Services, or People";0,625;30;48
"1.A.1.a.2";"4.A.2.a.2";"Written Comprehension";"Processing Information";0,8125;39;48
"1.A.1.a.2";"4.A.2.a.3";"Written Comprehension";"Evaluating Information to Determine Compliance with Standards";0,708333333333333;34;48
"1.A.1.a.2";"4.A.2.a.4";"Written Comprehension";"Analyzing Data or Information";0,770833333333333;37;48
"1.A.1.a.2";"4.A.2.b.1";"Written Comprehension";"Making Decisions and Solving Problems";0,770833333333333;37;48
"1.A.1.a.2";"4.A.2.b.2";"Written Comprehension";"Thinking Creatively";0,541666666666667;26;48
"1.A.1.a.2";"4.A.2.b.3";"Written Comprehension";"Updating and Using Relevant Knowledge";0,854166666666667;41;48
"1.A.1.a.2";"4.A.2.b.4";"Written Comprehension";"Developing Objectives and Strategies";0,6875;33;48
"1.A.1.a.2";"4.A.2.b.6";"Written Comprehension";"Organizing, Planning, and Prioritizing Work";0,708333333333333;34;48
"1.A.1.a.2";"4.A.3.b.1";"Written Comprehension";"Working with Computers";0,770833333333333;37;48
"1.A.1.a.2";"4.A.4.a.1";"Written Comprehension";"Interpreting the Meaning of Information for Others";0,75;36;48
"1.A.1.a.2";"4.A.4.a.2";"Written Comprehension";"Communicating with Supervisors, Peers, or Subordinates";0,696428571428571;39;56
"1.A.1.a.2";"4.A.4.a.3";"Written Comprehension";"Communicating with People Outside the Organization";0,645833333333333;31;48
"1.A.1.a.2";"4.A.4.a.4";"Written Comprehension";"Establishing and Maintaining Interpersonal Relationships";0,75;36;48
"1.A.1.a.2";"4.A.4.a.6";"Written Comprehension";"Selling or Influencing Others";0,5;24;48
"1.A.1.a.2";"4.A.4.b.2";"Written Comprehension";"Developing and Building Teams";0,625;30;48
"1.A.1.a.2";"4.A.4.b.3";"Written Comprehension";"Training and Teaching Others";0,625;30;48
"1.A.1.a.2";"4.A.4.b.4";"Written Comprehension";"Guiding, Directing, and Motivating Subordinates";0,625;30;48
"1.A.1.a.2";"4.A.4.b.5";"Written Comprehension";"Coaching and Developing Others";0,625;30;48
"1.A.1.a.2";"4.A.4.b.6";"Written Comprehension";"Providing Consultation and Advice to Others";0,666666666666667;32;48
"1.A.1.a.2";"4.A.4.c.2";"Written Comprehension";"Staffing Organizational Units";0,645833333333333;31;48
"1.A.1.a.2";"1.A.1.f.1";"Written Comprehension";"Spatial Orientation";0,270833333333333;13;48
"1.A.1.a.2";"1.A.4.a.3";"Written Comprehension";"Visual Color Discrimination";0,666666666666667;32;48
"1.A.1.a.2";"1.A.4.a.4";"Written Comprehension";"Night Vision";0,208333333333333;10;48
"1.A.1.a.2";"1.A.4.a.5";"Written Comprehension";"Peripheral Vision";0,1875;9;48
"1.A.1.a.2";"1.A.4.a.7";"Written Comprehension";"Glare Sensitivity";0,270833333333333;13;48
"1.A.1.a.2";"1.A.4.b.1";"Written Comprehension";"Hearing Sensitivity";0,4375;21;48
"1.A.1.a.2";"1.A.4.b.3";"Written Comprehension";"Sound Localization";0,229166666666667;11;48
