"skill1","skill2","name1","name2","weight","count","occupation_count"
"1.A.1.a.1","1.C.6","Oral Comprehension","Independence",153.918574972136,139,139
"1.A.1.a.1","1.C.7.a","Oral Comprehension","Innovation",155.354814042811,141,141
"1.A.1.a.1","1.C.7.b","Oral Comprehension","Analytical Thinking",181.417861166067,164,164
"1.A.1.a.1","2.A.1.a","Oral Comprehension","Reading Comprehension",213.85993634896,193,193
"1.A.1.a.1","2.A.1.b","Oral Comprehension","Active Listening",229.109567911138,209,209
"1.A.1.a.1","2.A.1.c","Oral Comprehension","Writing",202.80189978208,180,180
"1.A.1.a.1","2.A.1.d","Oral Comprehension","Speaking",222.532727373356,202,202
"1.A.1.a.1","2.A.1.e","Oral Comprehension","Mathematics",157.037292869159,136,136
"1.A.1.a.1","2.A.1.f","Oral Comprehension","Science",123.255652858449,98,98
"1.A.1.a.1","2.A.2.a","Oral Comprehension","Critical Thinking",197.196889073329,180,180
"1.A.1.a.1","2.A.2.b","Oral Comprehension","Active Learning",172.141956678913,154,154
"1.A.1.a.1","2.A.2.c","Oral Comprehension","Learning Strategies",181.382485929261,164,164
"1.A.1.a.1","2.A.2.d","Oral Comprehension","Monitoring",146.371317970957,134,134
"1.A.1.a.1","2.B.1.a","Oral Comprehension","Social Perceptiveness",174.558163691026,156,156
"1.A.1.a.1","2.B.1.b","Oral Comprehension","Coordination",150.399584051974,137,137
"1.A.1.a.1","2.B.1.c","Oral Comprehension","Persuasion",197.311986603838,177,177
"1.A.1.a.1","2.B.1.d","Oral Comprehension","Negotiation",188.371347612839,168,168
"1.A.1.a.1","2.B.1.e","Oral Comprehension","Instructing",187.950615689467,171,171
"1.A.1.a.1","2.B.1.f","Oral Comprehension","Service Orientation",181.832727531294,162,162
"1.A.1.a.1","2.B.2.i","Oral Comprehension","Complex Problem Solving",182.824213279417,165,165
"1.A.1.a.1","2.B.3.a","Oral Comprehension","Operations Analysis",137.345951220876,116,116
"1.A.1.a.1","2.B.3.b","Oral Comprehension","Technology Design",121.122110146896,108,108
"1.A.1.a.1","2.B.3.c","Oral Comprehension","Equipment Selection",54.5513220169239,49,49
"1.A.1.a.1","2.B.3.d","Oral Comprehension","Installation",23.7156481478529,20,20
"1.A.1.a.1","2.B.3.e","Oral Comprehension","Programming",151.135586723384,129,129
"1.A.1.a.1","2.B.3.g","Oral Comprehension","Operations Monitoring",53.8252388097899,49,49
"1.A.1.a.1","2.B.3.h","Oral Comprehension","Operation and Control",48.0566252537201,43,43
"1.A.1.a.1","2.B.3.j","Oral Comprehension","Equipment Maintenance",35.6338257800334,31,31
"1.A.1.a.1","2.B.3.k","Oral Comprehension","Troubleshooting",54.0906227347885,48,48
"1.A.1.a.1","2.B.3.l","Oral Comprehension","Repairing",35.4070461497544,31,31
"1.A.1.a.1","2.B.3.m","Oral Comprehension","Quality Control Analysis",67.8081404158033,61,61
"1.A.1.a.1","2.B.4.e","Oral Comprehension","Judgment and Decision Making",171.626501261374,155,155
"1.A.1.a.1","2.B.4.g","Oral Comprehension","Systems Analysis",175.752374098859,158,158
"1.A.1.a.1","2.B.4.h","Oral Comprehension","Systems Evaluation",174.39737831955,156,156
"1.A.1.a.1","2.B.5.a","Oral Comprehension","Time Management",157.319627058661,143,143
"1.A.1.a.1","2.B.5.b","Oral Comprehension","Management of Financial Resources",128.360162057638,111,111
"1.A.1.a.1","2.B.5.c","Oral Comprehension","Management of Material Resources",115.073548383103,103,103
"1.A.1.a.1","2.B.5.d","Oral Comprehension","Management of Personnel Resources",156.49626757887,142,142
"1.A.1.a.1","2.C.1.a","Oral Comprehension","Administration and Management",127.987725860759,114,114
"1.A.1.a.1","2.C.1.b","Oral Comprehension","Administrative",154.629169697556,133,133
"1.A.1.a.1","2.C.1.c","Oral Comprehension","Economics and Accounting",137.219927071328,112,112
"1.A.1.a.1","2.C.1.d","Oral Comprehension","Sales and Marketing",121.982560217338,101,101
"1.A.1.a.1","2.C.1.e","Oral Comprehension","Customer and Personal Service",162.181889851702,141,141
"1.A.1.a.1","2.C.1.f","Oral Comprehension","Personnel and Human Resources",128.247917336685,112,112
"1.A.1.a.1","2.C.10","Oral Comprehension","Transportation",88.5671710416042,76,76
"1.A.1.a.1","2.C.2.a","Oral Comprehension","Production and Processing",79.4334598117176,69,69
"1.A.1.a.1","2.C.2.b","Oral Comprehension","Food Production",70.0321349295118,58,58
"1.A.1.a.1","2.C.3.a","Oral Comprehension","Computers and Electronics",172.432594958931,152,152
"1.A.1.a.1","2.C.3.b","Oral Comprehension","Engineering and Technology",93.0340260992603,77,77
"1.A.1.a.1","2.C.3.c","Oral Comprehension","Design",83.8083229481756,68,68
"1.A.1.a.1","2.C.3.d","Oral Comprehension","Building and Construction",51.4450153170247,43,43
"1.A.1.a.1","2.C.3.e","Oral Comprehension","Mechanical",45.9304076431985,40,40
"1.A.1.a.1","2.C.4.a","Oral Comprehension","Mathematics",147.855644519466,128,128
"1.A.1.a.1","2.C.4.b","Oral Comprehension","Physics",74.1194367227618,60,60
"1.A.1.a.1","2.C.4.c","Oral Comprehension","Chemistry",83.8037853352598,69,69
"1.A.1.a.1","2.C.4.d","Oral Comprehension","Biology",102.56781161338,80,80
"1.A.1.a.1","2.C.4.e","Oral Comprehension","Psychology",138.53860167674,115,115
"1.A.1.a.1","2.C.4.f","Oral Comprehension","Sociology and Anthropology",144.392009662555,118,118
"1.A.1.a.1","2.C.4.g","Oral Comprehension","Geography",110.674198053957,90,90
"1.A.1.a.1","2.C.5.a","Oral Comprehension","Medicine and Dentistry",102.376621048625,77,77
"1.A.1.a.1","2.C.5.b","Oral Comprehension","Therapy and Counseling",112.332814331294,86,86
"1.A.1.a.1","2.C.6","Oral Comprehension","Education and Training",128.843028742601,115,115
"1.A.1.a.1","2.C.7.a","Oral Comprehension","English Language",194.15078962807,174,174
"1.A.1.a.1","2.C.7.b","Oral Comprehension","Foreign Language",141.291016459992,123,123
"1.A.1.a.1","2.C.7.c","Oral Comprehension","Fine Arts",88.0390350739698,68,68
"1.A.1.a.1","2.C.7.d","Oral Comprehension","History and Archeology",125.719045808434,104,104
"1.A.1.a.1","2.C.7.e","Oral Comprehension","Philosophy and Theology",127.13595646645,105,105
"1.A.1.a.1","2.C.8.a","Oral Comprehension","Public Safety and Security",101.511743567396,90,90
"1.A.1.a.1","2.C.8.b","Oral Comprehension","Law and Government",155.148065742613,131,131
"1.A.1.a.1","2.C.9.a","Oral Comprehension","Telecommunications",120.242783803355,104,104
"1.A.1.a.1","2.C.9.b","Oral Comprehension","Communications and Media",167.834634356816,145,145
"1.A.1.a.1","4.A.1.a.1","Oral Comprehension","Getting Information",186.300140333643,170,170
"1.A.1.a.1","4.A.1.a.2","Oral Comprehension","Monitoring Processes, Materials, or Surroundings",94.6568411489165,88,88
"1.A.1.a.1","4.A.1.b.1","Oral Comprehension","Identifying Objects, Actions, and Events",145.467937968129,134,134
"1.A.1.a.1","4.A.1.b.2","Oral Comprehension","Inspecting Equipment, Structures, or Materials",63.601679895268,59,59
"1.A.1.a.1","4.A.1.b.3","Oral Comprehension","Estimating the Quantifiable Characteristics of Products, Events, or Information",119.849448516421,109,109
"1.A.1.a.1","4.A.2.a.1","Oral Comprehension","Judging the Qualities of Objects, Services, or People",121.379100584883,111,111
"1.A.1.a.1","4.A.2.a.2","Oral Comprehension","Processing Information",178.243197362977,159,159
"1.A.1.a.1","4.A.2.a.3","Oral Comprehension","Evaluating Information to Determine Compliance with Standards",140.591843678047,127,127
"1.A.1.a.1","4.A.2.a.4","Oral Comprehension","Analyzing Data or Information",164.502704811881,144,144
"1.A.1.a.1","4.A.2.b.1","Oral Comprehension","Making Decisions and Solving Problems",170.332960685876,157,157
"1.A.1.a.1","4.A.2.b.2","Oral Comprehension","Thinking Creatively",152.868484269586,136,136
"1.A.1.a.1","4.A.2.b.3","Oral Comprehension","Updating and Using Relevant Knowledge",182.636350714008,166,166
"1.A.1.a.1","4.A.2.b.4","Oral Comprehension","Developing Objectives and Strategies",152.956233016225,137,137
"1.A.1.a.1","4.A.2.b.5","Oral Comprehension","Scheduling Work and Activities",148.745803514157,136,136
"1.A.1.a.1","4.A.2.b.6","Oral Comprehension","Organizing, Planning, and Prioritizing Work",170.183358330598,156,156
"1.A.1.a.1","4.A.3.a.1","Oral Comprehension","Performing General Physical Activities",58.4607870306011,51,51
"1.A.1.a.1","4.A.3.a.2","Oral Comprehension","Handling and Moving Objects",53.7977710845736,48,48
"1.A.1.a.1","4.A.3.a.3","Oral Comprehension","Controlling Machines and Processes",52.8328298997709,48,48
"1.A.1.a.1","4.A.3.a.4","Oral Comprehension","Operating Vehicles, Mechanized Devices, or Equipment",40.1461459416732,35,35
"1.A.1.a.1","4.A.3.b.1","Oral Comprehension","Working with Computers",213.124320299431,188,188
"1.A.1.a.1","4.A.3.b.2","Oral Comprehension","Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment",58.0018438936499,49,49
"1.A.1.a.1","4.A.3.b.4","Oral Comprehension","Repairing and Maintaining Mechanical Equipment",29.9400015040688,27,27
"1.A.1.a.1","4.A.3.b.5","Oral Comprehension","Repairing and Maintaining Electronic Equipment",50.5016088108959,44,44
"1.A.1.a.1","4.A.3.b.6","Oral Comprehension","Documenting/Recording Information",175.401015768147,159,159
"1.A.1.a.1","4.A.4.a.1","Oral Comprehension","Interpreting the Meaning of Information for Others",177.490738159974,158,158
"1.A.1.a.1","4.A.4.a.2","Oral Comprehension","Communicating with Supervisors, Peers, or Subordinates",169.972885402597,155,155
"1.A.1.a.1","4.A.4.a.3","Oral Comprehension","Communicating with People Outside the Organization",185.942785744738,164,164
"1.A.1.a.1","4.A.4.a.4","Oral Comprehension","Establishing and Maintaining Interpersonal Relationships",183.893965871083,166,166
"1.A.1.a.1","4.A.4.a.5","Oral Comprehension","Assisting and Caring for Others",112.934600638278,94,94
"1.A.1.a.1","4.A.4.a.6","Oral Comprehension","Selling or Influencing Others",128.774749587311,111,111
"1.A.1.a.1","4.A.4.a.7","Oral Comprehension","Resolving Conflicts and Negotiating with Others",150.951342103918,134,134
"1.A.1.a.1","4.A.4.a.8","Oral Comprehension","Performing for or Working Directly with the Public",159.254762313055,134,134
"1.A.1.a.1","4.A.4.b.1","Oral Comprehension","Coordinating the Work and Activities of Others",124.788630799105,114,114
"1.A.1.a.1","4.A.4.b.2","Oral Comprehension","Developing and Building Teams",142.751976047149,130,130
"1.A.1.a.1","4.A.4.b.3","Oral Comprehension","Training and Teaching Others",132.864504576201,121,121
"1.A.1.a.1","4.A.4.b.4","Oral Comprehension","Guiding, Directing, and Motivating Subordinates",124.74111034289,113,113
"1.A.1.a.1","4.A.4.b.5","Oral Comprehension","Coaching and Developing Others",133.374276833499,121,121
"1.A.1.a.1","4.A.4.b.6","Oral Comprehension","Providing Consultation and Advice to Others",149.70590791494,134,134
"1.A.1.a.1","4.A.4.c.1","Oral Comprehension","Performing Administrative Activities",159.947030184186,141,141
"1.A.1.a.1","4.A.4.c.2","Oral Comprehension","Staffing Organizational Units",121.442995540499,108,108
"1.A.1.a.1","4.A.4.c.3","Oral Comprehension","Monitoring and Controlling Resources",121.230639725212,110,110
"1.A.1.a.2","1.A.1.a.3","Written Comprehension","Oral Expression",234.631616490364,212,212
"1.A.1.a.2","1.A.1.a.4","Written Comprehension","Written Expression",261.698773256479,233,233
"1.A.1.a.2","1.A.1.b.1","Written Comprehension","Fluency of Ideas",216.893854245985,192,192
"1.A.1.a.2","1.A.1.b.2","Written Comprehension","Originality",212.847200233661,188,188
"1.A.1.a.2","1.A.1.b.3","Written Comprehension","Problem Sensitivity",196.575099992977,180,180
"1.A.1.a.2","1.A.1.b.4","Written Comprehension","Deductive Reasoning",236.299309090815,215,215
"1.A.1.a.2","1.A.1.b.5","Written Comprehension","Inductive Reasoning",232.218188841447,209,209
"1.A.1.a.2","1.A.1.b.6","Written Comprehension","Information Ordering",209.929095714912,191,191
"1.A.1.a.2","1.A.1.b.7","Written Comprehension","Category Flexibility",194.761722060498,175,175
"1.A.1.a.2","1.A.1.c.1","Written Comprehension","Mathematical Reasoning",198.925006670195,171,171
"1.A.1.a.2","1.A.1.c.2","Written Comprehension","Number Facility",202.729290184918,177,177
"1.A.1.a.2","1.A.1.d.1","Written Comprehension","Memorization",208.109901922293,188,188
"1.A.1.a.2","1.A.1.e.1","Written Comprehension","Speed of Closure",199.412295174669,180,180
"1.A.1.a.2","1.A.1.e.2","Written Comprehension","Flexibility of Closure",176.614453498529,160,160
"1.A.1.a.2","1.A.1.e.3","Written Comprehension","Perceptual Speed",152.657668381511,140,140
"1.A.1.a.2","1.A.1.f.1","Written Comprehension","Spatial Orientation",63.5520554291561,56,56
"1.A.1.a.2","1.A.1.f.2","Written Comprehension","Visualization",117.22480707616,106,106
"1.A.1.a.2","1.A.1.g.1","Written Comprehension","Selective Attention",135.450279590261,123,123
"1.A.1.a.2","1.A.1.g.2","Written Comprehension","Time Sharing",151.498326504925,140,140
"1.A.1.a.2","1.A.2.a.1","Written Comprehension","Arm-Hand Steadiness",84.4724129566626,76,76
"1.A.1.a.2","1.A.2.a.2","Written Comprehension","Manual Dexterity",70.2943834696142,63,63
"1.A.1.a.2","1.A.2.a.3","Written Comprehension","Finger Dexterity",88.9809623760435,80,80
"1.A.1.a.2","1.A.2.b.1","Written Comprehension","Control Precision",62.1046912002369,55,55
"1.A.1.a.2","1.A.2.b.2","Written Comprehension","Multilimb Coordination",51.2960362057387,46,46
"1.A.1.a.2","1.A.2.b.3","Written Comprehension","Response Orientation",61.9368018541652,57,57
"1.A.1.a.2","1.A.2.b.4","Written Comprehension","Rate Control",60.6035692556369,55,55
"1.A.1.a.2","1.A.2.c.1","Written Comprehension","Reaction Time",51.8289396849608,47,47
"1.A.1.a.2","1.A.2.c.2","Written Comprehension","Wrist-Finger Speed",95.6098171438549,85,85
"1.A.1.a.2","1.A.2.c.3","Written Comprehension","Speed of Limb Movement",46.5799731319312,42,42
"1.A.1.a.2","1.A.3.a.1","Written Comprehension","Static Strength",53.6466376679643,49,49
"1.A.1.a.2","1.A.3.a.2","Written Comprehension","Explosive Strength",53.694757162462,47,47
"1.A.1.a.2","1.A.3.a.3","Written Comprehension","Dynamic Strength",67.9421408333274,62,62
"1.A.1.a.2","1.A.3.a.4","Written Comprehension","Trunk Strength",42.3639186544046,39,39
"1.A.1.a.2","1.A.3.b.1","Written Comprehension","Stamina",72.6984703689835,66,66
"1.A.1.a.2","1.A.3.c.1","Written Comprehension","Extent Flexibility",53.5614055838101,49,49
"1.A.1.a.2","1.A.3.c.2","Written Comprehension","Dynamic Flexibility",41.2628010856942,37,37
"1.A.1.a.2","1.A.3.c.3","Written Comprehension","Gross Body Coordination",71.5867641803649,65,65
"1.A.1.a.2","1.A.3.c.4","Written Comprehension","Gross Body Equilibrium",65.9971495142147,60,60
"1.A.1.a.2","1.A.4.a.1","Written Comprehension","Near Vision",172.541736782926,157,157
"1.A.1.a.2","1.A.4.a.2","Written Comprehension","Far Vision",112.659387607671,104,104
"1.A.1.a.2","1.A.4.a.3","Written Comprehension","Visual Color Discrimination",121.773124828206,111,111
"1.A.1.a.2","1.A.4.a.4","Written Comprehension","Night Vision",51.2210680072834,45,45
"1.A.1.a.2","1.A.4.a.5","Written Comprehension","Peripheral Vision",49.9358378662347,44,44
"1.A.1.a.2","1.A.4.a.6","Written Comprehension","Depth Perception",54.0585170069223,50,50
"1.A.1.a.2","1.A.4.a.7","Written Comprehension","Glare Sensitivity",54.9953109562814,48,48
"1.A.1.a.2","1.A.4.b.1","Written Comprehension","Hearing Sensitivity",62.2441204645055,56,56
"1.A.1.a.2","1.A.4.b.2","Written Comprehension","Auditory Attention",76.1488997997949,69,69
"1.A.1.a.2","1.A.4.b.3","Written Comprehension","Sound Localization",54.0721023887232,48,48
"1.A.1.a.2","1.A.4.b.4","Written Comprehension","Speech Recognition",208.430864048536,188,188
"1.A.1.a.2","1.A.4.b.5","Written Comprehension","Speech Clarity",207.784664574719,187,187
"1.A.1.a.2","1.C.1.a","Written Comprehension","Achievement/Effort",177.782200259311,160,160
"1.A.1.a.2","1.C.1.b","Written Comprehension","Persistence",182.67514290325,165,165
"1.A.1.a.2","1.C.1.c","Written Comprehension","Initiative",164.942344552142,149,149
"1.A.1.a.2","1.C.2.b","Written Comprehension","Leadership",151.870026155526,138,138
"1.A.1.a.2","1.C.3.a","Written Comprehension","Cooperation",156.822268545021,143,143
"1.A.1.a.2","1.C.3.b","Written Comprehension","Concern for Others",147.517038707338,131,131
"1.A.1.a.2","1.C.3.c","Written Comprehension","Social Orientation",154.798682466078,137,137
"1.A.1.a.2","1.C.4.a","Written Comprehension","Self-Control",136.714544291155,123,123
"1.A.1.a.2","1.C.4.b","Written Comprehension","Stress Tolerance",159.298578292947,144,144
"1.A.1.a.2","1.C.4.c","Written Comprehension","Adaptability/Flexibility",161.709611998212,147,147
"1.A.1.a.2","1.C.5.a","Written Comprehension","Dependability",143.253294346993,130,130
"1.A.1.a.2","1.C.5.b","Written Comprehension","Attention to Detail",163.624900916957,148,148
"1.A.1.a.2","1.C.5.c","Written Comprehension","Integrity",192.745309487362,175,175
"1.A.1.a.2","1.C.6","Written Comprehension","Independence",149.246967339485,134,134
"1.A.1.a.2","1.C.7.a","Written Comprehension","Innovation",168.923806336286,152,152
"1.A.1.a.2","1.C.7.b","Written Comprehension","Analytical Thinking",205.723347462222,184,184
"1.A.1.a.2","2.A.1.a","Written Comprehension","Reading Comprehension",261.337412095267,235,235
"1.A.1.a.2","2.A.1.b","Written Comprehension","Active Listening",236.881318861377,214,214
"1.A.1.a.2","2.A.1.c","Written Comprehension","Writing",248.008898881849,219,219
"1.A.1.a.2","2.A.1.d","Written Comprehension","Speaking",241.005595453486,218,218
"1.A.1.a.2","2.A.1.e","Written Comprehension","Mathematics",196.799614704063,169,169
"1.A.1.a.2","2.A.1.f","Written Comprehension","Science",180.613195121885,142,142
"1.A.1.a.2","2.A.2.a","Written Comprehension","Critical Thinking",231.083139068178,209,209
"1.A.1.a.2","2.A.2.b","Written Comprehension","Active Learning",211.85002707561,188,188
"1.A.1.a.2","2.A.2.c","Written Comprehension","Learning Strategies",219.514304680029,197,197
"1.A.1.a.2","2.A.2.d","Written Comprehension","Monitoring",175.379411633156,160,160
"1.A.1.a.2","2.B.1.a","Written Comprehension","Social Perceptiveness",169.163341062083,150,150
"1.A.1.a.2","2.B.1.b","Written Comprehension","Coordination",168.601505208903,153,153
"1.A.1.a.2","2.B.1.c","Written Comprehension","Persuasion",219.002710012331,196,196
"1.A.1.a.2","2.B.1.d","Written Comprehension","Negotiation",211.358931173389,188,188
"1.A.1.a.2","2.B.1.e","Written Comprehension","Instructing",211.721417510965,191,191
"1.A.1.a.2","2.B.1.f","Written Comprehension","Service Orientation",172.787232834734,153,153
"1.A.1.a.2","2.B.2.i","Written Comprehension","Complex Problem Solving",220.623221156223,197,197
"1.A.1.a.2","2.B.3.a","Written Comprehension","Operations Analysis",181.358473045045,151,151
"1.A.1.a.2","2.B.3.b","Written Comprehension","Technology Design",152.235751840691,133,133
"1.A.1.a.2","2.B.3.c","Written Comprehension","Equipment Selection",78.9769312883717,70,70
"1.A.1.a.2","2.B.3.d","Written Comprehension","Installation",30.8386852297788,26,26
"1.A.1.a.2","2.B.3.e","Written Comprehension","Programming",185.046471567238,156,156
"1.A.1.a.2","2.B.3.g","Written Comprehension","Operations Monitoring",79.9314800553201,72,72
"1.A.1.a.2","2.B.3.h","Written Comprehension","Operation and Control",63.3856499231339,56,56
"1.A.1.a.2","2.B.3.j","Written Comprehension","Equipment Maintenance",45.7297531861248,39,39
"1.A.1.a.2","2.B.3.k","Written Comprehension","Troubleshooting",64.6755340289407,56,56
"1.A.1.a.2","2.B.3.l","Written Comprehension","Repairing",46.7246119887108,40,40
"1.A.1.a.2","2.B.3.m","Written Comprehension","Quality Control Analysis",94.4773451356931,83,83
"1.A.1.a.2","2.B.4.e","Written Comprehension","Judgment and Decision Making",209.689196284611,188,188
"1.A.1.a.2","2.B.4.g","Written Comprehension","Systems Analysis",220.259216491973,196,196
"1.A.1.a.2","2.B.4.h","Written Comprehension","Systems Evaluation",222.621311797898,198,198
"1.A.1.a.2","2.B.5.a","Written Comprehension","Time Management",169.330148514591,153,153
"1.A.1.a.2","2.B.5.b","Written Comprehension","Management of Financial Resources",156.172404200192,134,134
"1.A.1.a.2","2.B.5.c","Written Comprehension","Management of Material Resources",143.759307330798,127,127
"1.A.1.a.2","2.B.5.d","Written Comprehension","Management of Personnel Resources",194.773575962901,176,176
"1.A.1.a.2","2.C.1.a","Written Comprehension","Administration and Management",141.322309376754,126,126
"1.A.1.a.2","2.C.1.b","Written Comprehension","Administrative",163.721633746557,141,141
"1.A.1.a.2","2.C.1.c","Written Comprehension","Economics and Accounting",154.469834575362,127,127
"1.A.1.a.2","2.C.1.d","Written Comprehension","Sales and Marketing",129.494425007279,108,108
"1.A.1.a.2","2.C.1.e","Written Comprehension","Customer and Personal Service",160.79096612538,141,141
"1.A.1.a.2","2.C.1.f","Written Comprehension","Personnel and Human Resources",144.909442036695,127,127
"1.A.1.a.2","2.C.10","Written Comprehension","Transportation",89.0313233624062,76,76
"1.A.1.a.2","2.C.2.a","Written Comprehension","Production and Processing",97.8730198918242,84,84
"1.A.1.a.2","2.C.2.b","Written Comprehension","Food Production",66.8757983929814,55,55
"1.A.1.a.2","2.C.3.a","Written Comprehension","Computers and Electronics",195.455486414483,171,171
