"skill1","skill2","name1","name2","weight","count","occupation_count"
"1.A.1.f.1","4.A.3.a.2","Spatial Orientation","Handling and Moving Objects",163.700489321105,124,124
"1.A.1.f.1","4.A.3.a.3","Spatial Orientation","Controlling Machines and Processes",146.695072954206,109,109
"1.A.1.f.1","4.A.3.a.4","Spatial Orientation","Operating Vehicles, Mechanized Devices, or Equipment",174.466520021225,124,124
"1.A.1.f.1","4.A.3.b.1","Spatial Orientation","Working with Computers",43.7462755776979,37,37
"1.A.1.f.1","4.A.3.b.2","Spatial Orientation","Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment",112.316818824024,87,87
"1.A.1.f.1","4.A.3.b.4","Spatial Orientation","Repairing and Maintaining Mechanical Equipment",150.918748555988,109,109
"1.A.1.f.1","4.A.3.b.5","Spatial Orientation","Repairing and Maintaining Electronic Equipment",123.85053275919,95,95
"1.A.1.f.1","4.A.3.b.6","Spatial Orientation","Documenting/Recording Information",71.7137925394694,59,59
"1.A.1.f.1","4.A.4.a.1","Spatial Orientation","Interpreting the Meaning of Information for Others",34.2584360508495,29,29
"1.A.1.f.1","4.A.4.a.2","Spatial Orientation","Communicating with Supervisors, Peers, or Subordinates",56.5851003216585,47,47
"1.A.1.f.1","4.A.4.a.3","Spatial Orientation","Communicating with People Outside the Organization",60.1933248290862,48,48
"1.A.1.f.1","4.A.4.a.4","Spatial Orientation","Establishing and Maintaining Interpersonal Relationships",38.2674506628447,32,32
"1.A.1.f.1","4.A.4.a.5","Spatial Orientation","Assisting and Caring for Others",79.1716869875702,62,62
"1.A.1.f.1","4.A.4.a.6","Spatial Orientation","Selling or Influencing Others",55.3760522808637,45,45
"1.A.1.f.1","4.A.4.a.7","Spatial Orientation","Resolving Conflicts and Negotiating with Others",58.3810576645862,48,48
"1.A.1.f.1","4.A.4.a.8","Spatial Orientation","Performing for or Working Directly with the Public",80.0746389620287,61,61
"1.A.1.f.1","4.A.4.b.1","Spatial Orientation","Coordinating the Work and Activities of Others",71.7599515634571,59,59
"1.A.1.f.1","4.A.4.b.2","Spatial Orientation","Developing and Building Teams",63.0817263980038,53,53
"1.A.1.f.1","4.A.4.b.3","Spatial Orientation","Training and Teaching Others",47.5004769021154,41,41
"1.A.1.f.1","4.A.4.b.4","Spatial Orientation","Guiding, Directing, and Motivating Subordinates",66.452246933773,55,55
"1.A.1.f.1","4.A.4.b.5","Spatial Orientation","Coaching and Developing Others",47.8284485543459,41,41
"1.A.1.f.1","4.A.4.b.6","Spatial Orientation","Providing Consultation and Advice to Others",37.677425611495,32,32
"1.A.1.f.1","4.A.4.c.1","Spatial Orientation","Performing Administrative Activities",44.0196839358792,37,37
"1.A.1.f.1","4.A.4.c.2","Spatial Orientation","Staffing Organizational Units",57.3320942677691,47,47
"1.A.1.f.1","4.A.4.c.3","Spatial Orientation","Monitoring and Controlling Resources",79.2480851344587,66,66
"1.A.1.f.2","1.A.1.g.1","Visualization","Selective Attention",113.221318935841,102,102
"1.A.1.f.2","1.A.1.g.2","Visualization","Time Sharing",90.4738836697588,82,82
"1.A.1.f.2","1.A.2.a.1","Visualization","Arm-Hand Steadiness",166.49011190412,136,136
"1.A.1.f.2","1.A.2.a.2","Visualization","Manual Dexterity",160.807363046272,130,130
"1.A.1.f.2","1.A.2.a.3","Visualization","Finger Dexterity",163.487557312582,139,139
"1.A.1.f.2","1.A.2.b.1","Visualization","Control Precision",164.520918748387,133,133
"1.A.1.f.2","1.A.2.b.2","Visualization","Multilimb Coordination",161.57226496972,130,130
"1.A.1.f.2","1.A.2.b.3","Visualization","Response Orientation",146.600884057257,119,119
"1.A.1.f.2","1.A.2.b.4","Visualization","Rate Control",144.846561083236,115,115
"1.A.1.f.2","1.A.2.c.1","Visualization","Reaction Time",143.222403923178,113,113
"1.A.1.f.2","1.A.2.c.2","Visualization","Wrist-Finger Speed",145.741280399065,123,123
"1.A.1.f.2","1.A.2.c.3","Visualization","Speed of Limb Movement",130.985285216153,106,106
"1.A.1.f.2","1.A.3.a.1","Visualization","Static Strength",151.862629305353,123,123
"1.A.1.f.2","1.A.3.a.2","Visualization","Explosive Strength",131.13346709096,111,111
"1.A.1.f.2","1.A.3.a.3","Visualization","Dynamic Strength",144.9890388258,120,120
"1.A.1.f.2","1.A.3.a.4","Visualization","Trunk Strength",138.442235083269,117,117
"1.A.1.f.2","1.A.3.b.1","Visualization","Stamina",146.224137529069,120,120
"1.A.1.f.2","1.A.3.c.1","Visualization","Extent Flexibility",151.331287696109,122,122
"1.A.1.f.2","1.A.3.c.2","Visualization","Dynamic Flexibility",94.3297278185485,79,79
"1.A.1.f.2","1.A.3.c.3","Visualization","Gross Body Coordination",150.747890019306,125,125
"1.A.1.f.2","1.A.3.c.4","Visualization","Gross Body Equilibrium",144.810072219415,120,120
"1.A.1.f.2","1.A.4.a.1","Visualization","Near Vision",106.28026483816,95,95
"1.A.1.f.2","1.A.4.a.2","Visualization","Far Vision",121.358544551467,109,109
"1.A.1.f.2","1.A.4.a.3","Visualization","Visual Color Discrimination",159.2393464601,138,138
"1.A.1.f.2","1.A.4.a.4","Visualization","Night Vision",120.348958888973,99,99
"1.A.1.f.2","1.A.4.a.5","Visualization","Peripheral Vision",126.279813852322,103,103
"1.A.1.f.2","1.A.4.a.6","Visualization","Depth Perception",142.545009074358,119,119
"1.A.1.f.2","1.A.4.a.7","Visualization","Glare Sensitivity",127.384230642386,103,103
"1.A.1.f.2","1.A.4.b.1","Visualization","Hearing Sensitivity",123.406564922349,106,106
"1.A.1.f.2","1.A.4.b.2","Visualization","Auditory Attention",125.091545061666,109,109
"1.A.1.f.2","1.A.4.b.3","Visualization","Sound Localization",125.273525276835,102,102
"1.A.1.f.2","1.A.4.b.4","Visualization","Speech Recognition",51.5664802755855,47,47
"1.A.1.f.2","1.A.4.b.5","Visualization","Speech Clarity",48.4264765943105,44,44
"1.A.1.f.2","1.C.1.a","Visualization","Achievement/Effort",67.7916450746431,61,61
"1.A.1.f.2","1.C.1.b","Visualization","Persistence",77.4169591599366,70,70
"1.A.1.f.2","1.C.1.c","Visualization","Initiative",62.6746948394141,57,57
"1.A.1.f.2","1.C.2.b","Visualization","Leadership",57.7114340429281,53,53
"1.A.1.f.2","1.C.3.a","Visualization","Cooperation",70.5522976384664,64,64
"1.A.1.f.2","1.C.3.b","Visualization","Concern for Others",56.1623656779662,51,51
"1.A.1.f.2","1.C.3.c","Visualization","Social Orientation",60.5335575612257,54,54
"1.A.1.f.2","1.C.4.a","Visualization","Self-Control",56.4945617403333,51,51
"1.A.1.f.2","1.C.4.b","Visualization","Stress Tolerance",57.6135850123026,52,52
"1.A.1.f.2","1.C.4.c","Visualization","Adaptability/Flexibility",63.0057387353185,57,57
"1.A.1.f.2","1.C.5.a","Visualization","Dependability",69.7546881829211,64,64
"1.A.1.f.2","1.C.5.b","Visualization","Attention to Detail",96.0928505365243,86,86
"1.A.1.f.2","1.C.5.c","Visualization","Integrity",57.0424144736872,52,52
"1.A.1.f.2","1.C.6","Visualization","Independence",70.8204031446325,64,64
"1.A.1.f.2","1.C.7.a","Visualization","Innovation",89.245046517441,79,79
"1.A.1.f.2","1.C.7.b","Visualization","Analytical Thinking",76.2848370388009,68,68
"1.A.1.f.2","2.A.1.a","Visualization","Reading Comprehension",56.7619531596874,51,51
"1.A.1.f.2","2.A.1.b","Visualization","Active Listening",61.5336476165998,56,56
"1.A.1.f.2","2.A.1.c","Visualization","Writing",53.5909152376169,48,48
"1.A.1.f.2","2.A.1.d","Visualization","Speaking",43.8349143983653,40,40
"1.A.1.f.2","2.A.1.e","Visualization","Mathematics",84.9952222341443,73,73
"1.A.1.f.2","2.A.1.f","Visualization","Science",80.1906327843196,65,65
"1.A.1.f.2","2.A.2.a","Visualization","Critical Thinking",58.0123663900122,52,52
"1.A.1.f.2","2.A.2.b","Visualization","Active Learning",59.4199375022021,53,53
"1.A.1.f.2","2.A.2.c","Visualization","Learning Strategies",57.8655808616045,52,52
"1.A.1.f.2","2.A.2.d","Visualization","Monitoring",57.3690998892531,53,53
"1.A.1.f.2","2.B.1.a","Visualization","Social Perceptiveness",44.4063593800157,40,40
"1.A.1.f.2","2.B.1.b","Visualization","Coordination",52.6624067435151,48,48
"1.A.1.f.2","2.B.1.c","Visualization","Persuasion",60.4896546944945,54,54
"1.A.1.f.2","2.B.1.d","Visualization","Negotiation",55.9035341043159,50,50
"1.A.1.f.2","2.B.1.e","Visualization","Instructing",49.56592281323,45,45
"1.A.1.f.2","2.B.1.f","Visualization","Service Orientation",54.8979052242786,49,49
"1.A.1.f.2","2.B.2.i","Visualization","Complex Problem Solving",63.2457754865202,57,57
"1.A.1.f.2","2.B.3.a","Visualization","Operations Analysis",97.2457991885611,80,80
"1.A.1.f.2","2.B.3.b","Visualization","Technology Design",119.453682779413,102,102
"1.A.1.f.2","2.B.3.c","Visualization","Equipment Selection",163.116065284128,130,130
"1.A.1.f.2","2.B.3.d","Visualization","Installation",105.115065813033,80,80
"1.A.1.f.2","2.B.3.e","Visualization","Programming",91.2800991560759,74,74
"1.A.1.f.2","2.B.3.g","Visualization","Operations Monitoring",150.663643493644,126,126
"1.A.1.f.2","2.B.3.h","Visualization","Operation and Control",158.751220975136,128,128
"1.A.1.f.2","2.B.3.j","Visualization","Equipment Maintenance",150.070075997959,115,115
"1.A.1.f.2","2.B.3.k","Visualization","Troubleshooting",147.72507679739,119,119
"1.A.1.f.2","2.B.3.l","Visualization","Repairing",145.764504532427,110,110
"1.A.1.f.2","2.B.3.m","Visualization","Quality Control Analysis",161.814088373804,137,137
"1.A.1.f.2","2.B.4.e","Visualization","Judgment and Decision Making",68.7986733020716,62,62
"1.A.1.f.2","2.B.4.g","Visualization","Systems Analysis",80.4974606288279,71,71
"1.A.1.f.2","2.B.4.h","Visualization","Systems Evaluation",68.2606965525394,60,60
"1.A.1.f.2","2.B.5.a","Visualization","Time Management",68.34083303923,62,62
"1.A.1.f.2","2.B.5.b","Visualization","Management of Financial Resources",79.435411531842,69,69
"1.A.1.f.2","2.B.5.c","Visualization","Management of Material Resources",85.7932165586021,75,75
"1.A.1.f.2","2.B.5.d","Visualization","Management of Personnel Resources",68.8791539079464,63,63
"1.A.1.f.2","2.C.1.a","Visualization","Administration and Management",69.2607884758119,62,62
"1.A.1.f.2","2.C.1.b","Visualization","Administrative",58.9187840314021,52,52
"1.A.1.f.2","2.C.1.c","Visualization","Economics and Accounting",68.0103999293336,59,59
"1.A.1.f.2","2.C.1.d","Visualization","Sales and Marketing",86.4315209610268,71,71
"1.A.1.f.2","2.C.1.e","Visualization","Customer and Personal Service",73.685812449807,64,64
"1.A.1.f.2","2.C.1.f","Visualization","Personnel and Human Resources",53.0620600806991,47,47
"1.A.1.f.2","2.C.10","Visualization","Transportation",97.2857782860237,82,82
"1.A.1.f.2","2.C.2.a","Visualization","Production and Processing",131.355659178007,108,108
"1.A.1.f.2","2.C.2.b","Visualization","Food Production",54.5890879269707,43,43
"1.A.1.f.2","2.C.3.a","Visualization","Computers and Electronics",82.292095297663,69,69
"1.A.1.f.2","2.C.3.b","Visualization","Engineering and Technology",135.853877741992,111,111
"1.A.1.f.2","2.C.3.c","Visualization","Design",138.844908376441,111,111
"1.A.1.f.2","2.C.3.d","Visualization","Building and Construction",107.667553749006,82,82
"1.A.1.f.2","2.C.3.e","Visualization","Mechanical",152.565665658063,122,122
"1.A.1.f.2","2.C.4.a","Visualization","Mathematics",96.4655991478473,84,84
"1.A.1.f.2","2.C.4.b","Visualization","Physics",111.76604798077,92,92
"1.A.1.f.2","2.C.4.c","Visualization","Chemistry",104.064812834939,87,87
"1.A.1.f.2","2.C.4.d","Visualization","Biology",55.18422668956,46,46
"1.A.1.f.2","2.C.4.e","Visualization","Psychology",41.9356006337674,37,37
"1.A.1.f.2","2.C.4.f","Visualization","Sociology and Anthropology",35.1662934230957,30,30
"1.A.1.f.2","2.C.4.g","Visualization","Geography",63.411318219949,54,54
"1.A.1.f.2","2.C.5.a","Visualization","Medicine and Dentistry",47.3741125437903,41,41
"1.A.1.f.2","2.C.5.b","Visualization","Therapy and Counseling",36.7085431983824,32,32
"1.A.1.f.2","2.C.6","Visualization","Education and Training",41.5892328868433,38,38
"1.A.1.f.2","2.C.7.a","Visualization","English Language",57.8274493399153,52,52
"1.A.1.f.2","2.C.7.b","Visualization","Foreign Language",57.1829202395768,50,50
"1.A.1.f.2","2.C.7.c","Visualization","Fine Arts",60.8758028918961,44,44
"1.A.1.f.2","2.C.7.d","Visualization","History and Archeology",37.6321556949544,31,31
"1.A.1.f.2","2.C.7.e","Visualization","Philosophy and Theology",32.5787408413785,28,28
"1.A.1.f.2","2.C.8.a","Visualization","Public Safety and Security",84.5780931012574,75,75
"1.A.1.f.2","2.C.8.b","Visualization","Law and Government",49.470716006635,44,44
"1.A.1.f.2","2.C.9.a","Visualization","Telecommunications",75.0586594894547,64,64
"1.A.1.f.2","2.C.9.b","Visualization","Communications and Media",52.1952916808326,43,43
"1.A.1.f.2","4.A.1.a.1","Visualization","Getting Information",75.9626068674572,69,69
"1.A.1.f.2","4.A.1.a.2","Visualization","Monitoring Processes, Materials, or Surroundings",98.9055784589242,89,89
"1.A.1.f.2","4.A.1.b.1","Visualization","Identifying Objects, Actions, and Events",78.9837347983736,72,72
"1.A.1.f.2","4.A.1.b.2","Visualization","Inspecting Equipment, Structures, or Materials",159.127937512791,137,137
"1.A.1.f.2","4.A.1.b.3","Visualization","Estimating the Quantifiable Characteristics of Products, Events, or Information",124.938673852921,111,111
"1.A.1.f.2","4.A.2.a.1","Visualization","Judging the Qualities of Objects, Services, or People",84.0819025240699,76,76
"1.A.1.f.2","4.A.2.a.2","Visualization","Processing Information",70.3222876306008,63,63
"1.A.1.f.2","4.A.2.a.3","Visualization","Evaluating Information to Determine Compliance with Standards",92.0578331258245,84,84
"1.A.1.f.2","4.A.2.a.4","Visualization","Analyzing Data or Information",68.771346588883,61,61
"1.A.1.f.2","4.A.2.b.1","Visualization","Making Decisions and Solving Problems",81.1857918619145,74,74
"1.A.1.f.2","4.A.2.b.2","Visualization","Thinking Creatively",82.6011249914379,71,71
"1.A.1.f.2","4.A.2.b.3","Visualization","Updating and Using Relevant Knowledge",78.9904476558684,71,71
"1.A.1.f.2","4.A.2.b.4","Visualization","Developing Objectives and Strategies",59.2680679565918,53,53
"1.A.1.f.2","4.A.2.b.5","Visualization","Scheduling Work and Activities",72.1208900600238,65,65
"1.A.1.f.2","4.A.2.b.6","Visualization","Organizing, Planning, and Prioritizing Work",73.8339372069072,67,67
"1.A.1.f.2","4.A.3.a.1","Visualization","Performing General Physical Activities",147.541791881015,125,125
"1.A.1.f.2","4.A.3.a.2","Visualization","Handling and Moving Objects",151.503926973593,126,126
"1.A.1.f.2","4.A.3.a.3","Visualization","Controlling Machines and Processes",146.163024652472,120,120
"1.A.1.f.2","4.A.3.a.4","Visualization","Operating Vehicles, Mechanized Devices, or Equipment",125.852362315738,101,101
"1.A.1.f.2","4.A.3.b.1","Visualization","Working with Computers",79.8453146461971,68,68
"1.A.1.f.2","4.A.3.b.2","Visualization","Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment",141.418317067009,115,115
"1.A.1.f.2","4.A.3.b.4","Visualization","Repairing and Maintaining Mechanical Equipment",149.504349037663,119,119
"1.A.1.f.2","4.A.3.b.5","Visualization","Repairing and Maintaining Electronic Equipment",129.610570588136,107,107
"1.A.1.f.2","4.A.3.b.6","Visualization","Documenting/Recording Information",65.3413227637402,59,59
"1.A.1.f.2","4.A.4.a.1","Visualization","Interpreting the Meaning of Information for Others",53.3509210986648,48,48
"1.A.1.f.2","4.A.4.a.2","Visualization","Communicating with Supervisors, Peers, or Subordinates",71.6871838660339,66,66
"1.A.1.f.2","4.A.4.a.3","Visualization","Communicating with People Outside the Organization",72.4114948783256,64,64
"1.A.1.f.2","4.A.4.a.4","Visualization","Establishing and Maintaining Interpersonal Relationships",60.197574001067,54,54
"1.A.1.f.2","4.A.4.a.5","Visualization","Assisting and Caring for Others",61.7046337950362,54,54
"1.A.1.f.2","4.A.4.a.6","Visualization","Selling or Influencing Others",75.5358189701397,64,64
"1.A.1.f.2","4.A.4.a.7","Visualization","Resolving Conflicts and Negotiating with Others",55.5538993230023,50,50
"1.A.1.f.2","4.A.4.a.8","Visualization","Performing for or Working Directly with the Public",79.0315114404412,67,67
"1.A.1.f.2","4.A.4.b.1","Visualization","Coordinating the Work and Activities of Others",87.1644075589447,79,79
"1.A.1.f.2","4.A.4.b.2","Visualization","Developing and Building Teams",79.1457849165849,71,71
"1.A.1.f.2","4.A.4.b.3","Visualization","Training and Teaching Others",50.075755896471,46,46
"1.A.1.f.2","4.A.4.b.4","Visualization","Guiding, Directing, and Motivating Subordinates",76.8788104472672,69,69
"1.A.1.f.2","4.A.4.b.5","Visualization","Coaching and Developing Others",52.9571743610369,48,48
"1.A.1.f.2","4.A.4.b.6","Visualization","Providing Consultation and Advice to Others",70.4988435696495,63,63
"1.A.1.f.2","4.A.4.c.1","Visualization","Performing Administrative Activities",53.874826031692,48,48
"1.A.1.f.2","4.A.4.c.2","Visualization","Staffing Organizational Units",70.8242135757608,63,63
"1.A.1.f.2","4.A.4.c.3","Visualization","Monitoring and Controlling Resources",85.7103703829534,76,76
"1.A.1.g.1","1.A.1.g.2","Selective Attention","Time Sharing",103.671885826611,94,94
"1.A.1.g.1","1.A.2.a.1","Selective Attention","Arm-Hand Steadiness",129.177314717864,109,109
"1.A.1.g.1","1.A.2.a.2","Selective Attention","Manual Dexterity",126.49754855341,106,106
"1.A.1.g.1","1.A.2.a.3","Selective Attention","Finger Dexterity",131.897794925628,116,116
"1.A.1.g.1","1.A.2.b.1","Selective Attention","Control Precision",118.155030174239,98,98
"1.A.1.g.1","1.A.2.b.2","Selective Attention","Multilimb Coordination",123.446088380955,103,103
"1.A.1.g.1","1.A.2.b.3","Selective Attention","Response Orientation",109.719460663154,92,92
"1.A.1.g.1","1.A.2.b.4","Selective Attention","Rate Control",113.865247795555,93,93
"1.A.1.g.1","1.A.2.c.1","Selective Attention","Reaction Time",109.513702523299,89,89
"1.A.1.g.1","1.A.2.c.2","Selective Attention","Wrist-Finger Speed",118.127116474398,102,102
"1.A.1.g.1","1.A.2.c.3","Selective Attention","Speed of Limb Movement",109.581963130255,92,92
"1.A.1.g.1","1.A.3.a.1","Selective Attention","Static Strength",119.83106723102,101,101
"1.A.1.g.1","1.A.3.a.2","Selective Attention","Explosive Strength",104.163054244013,90,90
"1.A.1.g.1","1.A.3.a.3","Selective Attention","Dynamic Strength",121.430665320523,104,104
"1.A.1.g.1","1.A.3.a.4","Selective Attention","Trunk Strength",115.199657816869,100,100
"1.A.1.g.1","1.A.3.b.1","Selective Attention","Stamina",124.069064456592,105,105
"1.A.1.g.1","1.A.3.c.1","Selective Attention","Extent Flexibility",122.268890131702,103,103
"1.A.1.g.1","1.A.3.c.2","Selective Attention","Dynamic Flexibility",83.9052892207423,72,72
"1.A.1.g.1","1.A.3.c.3","Selective Attention","Gross Body Coordination",127.034771001448,109,109
"1.A.1.g.1","1.A.3.c.4","Selective Attention","Gross Body Equilibrium",119.366109676949,103,103
"1.A.1.g.1","1.A.4.a.1","Selective Attention","Near Vision",118.022512639226,109,109
"1.A.1.g.1","1.A.4.a.2","Selective Attention","Far Vision",110.532656063614,102,102
"1.A.1.g.1","1.A.4.a.3","Selective Attention","Visual Color Discrimination",117.493765287183,105,105
"1.A.1.g.1","1.A.4.a.4","Selective Attention","Night Vision",82.2866228389277,69,69
"1.A.1.g.1","1.A.4.a.5","Selective Attention","Peripheral Vision",90.1939392495002,75,75
"1.A.1.g.1","1.A.4.a.6","Selective Attention","Depth Perception",99.9687714363484,86,86
"1.A.1.g.1","1.A.4.a.7","Selective Attention","Glare Sensitivity",88.618570697001,73,73
"1.A.1.g.1","1.A.4.b.1","Selective Attention","Hearing Sensitivity",92.0187503482248,81,81
"1.A.1.g.1","1.A.4.b.2","Selective Attention","Auditory Attention",103.237197330639,92,92
"1.A.1.g.1","1.A.4.b.3","Selective Attention","Sound Localization",85.9094439921644,72,72
"1.A.1.g.1","1.A.4.b.4","Selective Attention","Speech Recognition",92.4911079936563,85,85
"1.A.1.g.1","1.A.4.b.5","Selective Attention","Speech Clarity",83.1801828158654,76,76
"1.A.1.g.1","1.C.1.a","Selective Attention","Achievement/Effort",87.2392536136133,81,81
"1.A.1.g.1","1.C.1.b","Selective Attention","Persistence",91.5316485750255,85,85
"1.A.1.g.1","1.C.1.c","Selective Attention","Initiative",88.8240553699803,83,83
"1.A.1.g.1","1.C.2.b","Selective Attention","Leadership",70.084297871741,65,65
"1.A.1.g.1","1.C.3.a","Selective Attention","Cooperation",108.289556981677,100,100
"1.A.1.g.1","1.C.3.b","Selective Attention","Concern for Others",95.3912864890041,87,87
"1.A.1.g.1","1.C.3.c","Selective Attention","Social Orientation",87.8197994745431,79,79
"1.A.1.g.1","1.C.4.a","Selective Attention","Self-Control",100.022789275102,92,92
"1.A.1.g.1","1.C.4.b","Selective Attention","Stress Tolerance",99.0011751937492,91,91
"1.A.1.g.1","1.C.4.c","Selective Attention","Adaptability/Flexibility",94.0073447509831,87,87
"1.A.1.g.1","1.C.5.a","Selective Attention","Dependability",110.259725210237,103,103
"1.A.1.g.1","1.C.5.b","Selective Attention","Attention to Detail",116.614954998368,108,108
"1.A.1.g.1","1.C.5.c","Selective Attention","Integrity",97.8266924814688,90,90
"1.A.1.g.1","1.C.6","Selective Attention","Independence",107.198191549297,99,99
"1.A.1.g.1","1.C.7.a","Selective Attention","Innovation",85.8852617949761,79,79
"1.A.1.g.1","1.C.7.b","Selective Attention","Analytical Thinking",78.4512226544418,72,72
"1.A.1.g.1","2.A.1.a","Selective Attention","Reading Comprehension",71.382693384448,64,64
"1.A.1.g.1","2.A.1.b","Selective Attention","Active Listening",85.2500822623183,78,78
"1.A.1.g.1","2.A.1.c","Selective Attention","Writing",74.4711077607193,67,67
"1.A.1.g.1","2.A.1.d","Selective Attention","Speaking",73.7374103210213,67,67
"1.A.1.g.1","2.A.1.e","Selective Attention","Mathematics",79.1200698554445,70,70
"1.A.1.g.1","2.A.1.f","Selective Attention","Science",63.7259392118058,54,54
"1.A.1.g.1","2.A.2.a","Selective Attention","Critical Thinking",62.0441142088214,57,57
"1.A.1.g.1","2.A.2.b","Selective Attention","Active Learning",78.9526102610597,73,73
"1.A.1.g.1","2.A.2.c","Selective Attention","Learning Strategies",61.4618332854968,56,56
"1.A.1.g.1","2.A.2.d","Selective Attention","Monitoring",71.4213859225343,66,66
"1.A.1.g.1","2.B.1.a","Selective Attention","Social Perceptiveness",82.5802182484624,76,76
"1.A.1.g.1","2.B.1.b","Selective Attention","Coordination",83.1724108989032,78,78
"1.A.1.g.1","2.B.1.c","Selective Attention","Persuasion",83.0486317014768,76,76
"1.A.1.g.1","2.B.1.d","Selective Attention","Negotiation",77.9601395119421,71,71
"1.A.1.g.1","2.B.1.e","Selective Attention","Instructing",60.2130796313935,55,55
"1.A.1.g.1","2.B.1.f","Selective Attention","Service Orientation",91.0965878371734,82,82
"1.A.1.g.1","2.B.2.i","Selective Attention","Complex Problem Solving",63.0296925439933,58,58
"1.A.1.g.1","2.B.3.a","Selective Attention","Operations Analysis",73.8466152141902,65,65
"1.A.1.g.1","2.B.3.b","Selective Attention","Technology Design",89.8684947226905,81,81
"1.A.1.g.1","2.B.3.c","Selective Attention","Equipment Selection",94.1070116409183,79,79
"1.A.1.g.1","2.B.3.d","Selective Attention","Installation",47.2553561498562,39,39
"1.A.1.g.1","2.B.3.e","Selective Attention","Programming",86.519088879254,74,74
"1.A.1.g.1","2.B.3.g","Selective Attention","Operations Monitoring",106.109702578226,91,91
"1.A.1.g.1","2.B.3.h","Selective Attention","Operation and Control",108.072892429831,89,89
"1.A.1.g.1","2.B.3.j","Selective Attention","Equipment Maintenance",91.5476319592031,74,74
"1.A.1.g.1","2.B.3.k","Selective Attention","Troubleshooting",100.541420490202,86,86
"1.A.1.g.1","2.B.3.l","Selective Attention","Repairing",85.9703786527572,69,69
"1.A.1.g.1","2.B.3.m","Selective Attention","Quality Control Analysis",107.632371910299,94,94
"1.A.1.g.1","2.B.4.e","Selective Attention","Judgment and Decision Making",82.2609440151634,77,77
"1.A.1.g.1","2.B.4.g","Selective Attention","Systems Analysis",63.7137437338626,58,58
"1.A.1.g.1","2.B.4.h","Selective Attention","Systems Evaluation",54.3048507196172,49,49
"1.A.1.g.1","2.B.5.a","Selective Attention","Time Management",95.0302763204545,89,89
"1.A.1.g.1","2.B.5.b","Selective Attention","Management of Financial Resources",81.1418718347043,74,74
"1.A.1.g.1","2.B.5.c","Selective Attention","Management of Material Resources",73.2554754441919,67,67
"1.A.1.g.1","2.B.5.d","Selective Attention","Management of Personnel Resources",67.8077877607868,63,63
"1.A.1.g.1","2.C.1.a","Selective Attention","Administration and Management",72.7247581846326,67,67
"1.A.1.g.1","2.C.1.b","Selective Attention","Administrative",81.0953484185863,71,71
"1.A.1.g.1","2.C.1.c","Selective Attention","Economics and Accounting",83.7175089926086,73,73
"1.A.1.g.1","2.C.1.d","Selective Attention","Sales and Marketing",76.4717579791145,64,64
"1.A.1.g.1","2.C.1.e","Selective Attention","Customer and Personal Service",93.1551005454181,82,82
"1.A.1.g.1","2.C.1.f","Selective Attention","Personnel and Human Resources",62.1853879378327,57,57
"1.A.1.g.1","2.C.10","Selective Attention","Transportation",73.5788781638272,63,63
"1.A.1.g.1","2.C.2.a","Selective Attention","Production and Processing",106.526224858474,90,90
"1.A.1.g.1","2.C.2.b","Selective Attention","Food Production",67.8321424842804,53,53
"1.A.1.g.1","2.C.3.a","Selective Attention","Computers and Electronics",80.9179053844535,71,71
"1.A.1.g.1","2.C.3.b","Selective Attention","Engineering and Technology",69.0818627224265,59,59
"1.A.1.g.1","2.C.3.c","Selective Attention","Design",75.7342902624025,63,63
"1.A.1.g.1","2.C.3.d","Selective Attention","Building and Construction",50.4721279041713,41,41
"1.A.1.g.1","2.C.3.e","Selective Attention","Mechanical",87.6077388310168,73,73
"1.A.1.g.1","2.C.4.a","Selective Attention","Mathematics",87.0054322716306,78,78
"1.A.1.g.1","2.C.4.b","Selective Attention","Physics",59.4708618335104,51,51
"1.A.1.g.1","2.C.4.c","Selective Attention","Chemistry",69.2755086975707,59,59
"1.A.1.g.1","2.C.4.d","Selective Attention","Biology",45.5838908556298,39,39
"1.A.1.g.1","2.C.4.e","Selective Attention","Psychology",70.6477719699659,62,62
"1.A.1.g.1","2.C.4.f","Selective Attention","Sociology and Anthropology",57.7331015251607,49,49
"1.A.1.g.1","2.C.4.g","Selective Attention","Geography",59.2997725472907,50,50
"1.A.1.g.1","2.C.5.a","Selective Attention","Medicine and Dentistry",55.4626261361037,48,48
"1.A.1.g.1","2.C.5.b","Selective Attention","Therapy and Counseling",54.5063941531644,48,48
"1.A.1.g.1","2.C.6","Selective Attention","Education and Training",46.0955575645464,41,41
"1.A.1.g.1","2.C.7.a","Selective Attention","English Language",90.7701161335623,82,82
"1.A.1.g.1","2.C.7.b","Selective Attention","Foreign Language",78.9622612147624,69,69
"1.A.1.g.1","2.C.7.c","Selective Attention","Fine Arts",61.5180765391694,48,48
"1.A.1.g.1","2.C.7.d","Selective Attention","History and Archeology",48.6962512613809,40,40
"1.A.1.g.1","2.C.7.e","Selective Attention","Philosophy and Theology",58.0682444036189,50,50
"1.A.1.g.1","2.C.8.a","Selective Attention","Public Safety and Security",81.6563289495667,73,73
"1.A.1.g.1","2.C.8.b","Selective Attention","Law and Government",60.1148805259332,52,52
"1.A.1.g.1","2.C.9.a","Selective Attention","Telecommunications",66.6020221006998,59,59
