"skill1";"skill2";"name1";"name2";"weight";"count";"max_count"
"1.A.1.a.1";"4.A.2.a.1";"Oral Comprehension";"Judging the Qualities of Objects, Services, or People";0,553072625698324;99;179
"1.A.1.a.1";"4.A.2.b.2";"Oral Comprehension";"Thinking Creatively";0,625698324022346;112;179
"1.A.1.a.1";"4.A.2.b.3";"Oral Comprehension";"Updating and Using Relevant Knowledge";0,670391061452514;120;179
"1.A.1.a.1";"4.A.2.b.4";"Oral Comprehension";"Developing Objectives and Strategies";0,631284916201117;113;179
"1.A.1.a.1";"4.A.2.b.5";"Oral Comprehension";"Scheduling Work and Activities";0,642458100558659;115;179
"1.A.1.a.1";"4.A.2.b.6";"Oral Comprehension";"Organizing, Planning, and Prioritizing Work";0,698324022346369;125;179
"1.A.1.a.1";"4.A.3.b.1";"Oral Comprehension";"Working with Computers";0,754189944134078;135;179
"1.A.1.a.1";"4.A.4.a.2";"Oral Comprehension";"Communicating with Supervisors, Peers, or Subordinates";0,675977653631285;121;179
"1.A.1.a.1";"4.A.4.a.3";"Oral Comprehension";"Communicating with People Outside the Organization";0,748603351955307;134;179
"1.A.1.a.1";"4.A.4.a.4";"Oral Comprehension";"Establishing and Maintaining Interpersonal Relationships";0,810055865921788;145;179
"1.A.1.a.1";"4.A.4.a.6";"Oral Comprehension";"Selling or Influencing Others";0,513966480446927;92;179
"1.A.1.a.1";"4.A.4.a.8";"Oral Comprehension";"Performing for or Working Directly with the Public";0,642458100558659;115;179
"1.A.1.a.1";"4.A.4.b.1";"Oral Comprehension";"Coordinating the Work and Activities of Others";0,614525139664804;110;179
"1.A.1.a.1";"4.A.4.b.4";"Oral Comprehension";"Guiding, Directing, and Motivating Subordinates";0,547486033519553;98;179
"1.A.1.a.1";"4.A.4.c.1";"Oral Comprehension";"Performing Administrative Activities";0,653631284916201;117;179
"1.A.1.a.1";"4.A.4.c.2";"Oral Comprehension";"Staffing Organizational Units";0,536312849162011;96;179
"1.A.1.a.1";"2.A.2.d";"Oral Comprehension";"Monitoring";0,58659217877095;105;179
"1.A.1.a.1";"2.C.3.b";"Oral Comprehension";"Engineering and Technology";0,279329608938547;50;179
"1.A.1.a.1";"2.C.8.b";"Oral Comprehension";"Law and Government";0,541899441340782;97;179
"1.A.1.a.1";"4.A.1.b.1";"Oral Comprehension";"Identifying Objects, Actions, and Events";0,474860335195531;85;179
"1.A.1.a.1";"4.A.1.b.3";"Oral Comprehension";"Estimating the Quantifiable Characteristics of Products, Events, or Information";0,407821229050279;73;179
"1.A.1.a.1";"4.A.2.a.4";"Oral Comprehension";"Analyzing Data or Information";0,642458100558659;115;179
"1.A.1.a.1";"4.A.2.b.1";"Oral Comprehension";"Making Decisions and Solving Problems";0,625698324022346;112;179
"1.A.1.a.1";"4.A.4.a.1";"Oral Comprehension";"Interpreting the Meaning of Information for Others";0,653631284916201;117;179
"1.A.1.a.1";"4.A.4.a.7";"Oral Comprehension";"Resolving Conflicts and Negotiating with Others";0,636871508379888;114;179
"1.A.1.a.1";"4.A.4.b.2";"Oral Comprehension";"Developing and Building Teams";0,614525139664804;110;179
"1.A.1.a.1";"4.A.4.b.5";"Oral Comprehension";"Coaching and Developing Others";0,547486033519553;98;179
"1.A.1.a.1";"4.A.4.b.6";"Oral Comprehension";"Providing Consultation and Advice to Others";0,642458100558659;115;179
"1.A.1.a.1";"4.A.4.c.3";"Oral Comprehension";"Monitoring and Controlling Resources";0,508379888268156;91;179
"1.A.1.a.1";"1.C.5.c";"Oral Comprehension";"Integrity";0,731843575418994;131;179
"1.A.1.a.1";"2.C.6";"Oral Comprehension";"Education and Training";0,502793296089385;90;179
"1.A.1.a.1";"2.C.7.b";"Oral Comprehension";"Foreign Language";0,46927374301676;84;179
"1.A.1.a.1";"4.A.4.b.3";"Oral Comprehension";"Training and Teaching Others";0,508379888268156;91;179
"1.A.1.a.1";"1.A.4.a.4";"Oral Comprehension";"Night Vision";0,139664804469274;25;179
"1.A.1.a.1";"2.C.2.a";"Oral Comprehension";"Production and Processing";0,245810055865922;44;179
"1.A.1.a.1";"2.C.3.d";"Oral Comprehension";"Building and Construction";0,156424581005587;28;179
"1.A.1.a.1";"2.C.5.a";"Oral Comprehension";"Medicine and Dentistry";0,402234636871508;72;179
"1.A.1.a.1";"2.C.8.a";"Oral Comprehension";"Public Safety and Security";0,418994413407821;75;179
"1.A.1.a.1";"4.A.1.a.2";"Oral Comprehension";"Monitoring Processes, Materials, or Surroundings";0,346368715083799;62;179
"1.A.1.a.1";"4.A.2.a.2";"Oral Comprehension";"Processing Information";0,631284916201117;113;179
"1.A.1.a.1";"4.A.2.a.3";"Oral Comprehension";"Evaluating Information to Determine Compliance with Standards";0,508379888268156;91;179
"1.A.1.a.1";"4.A.3.a.1";"Oral Comprehension";"Performing General Physical Activities";0,275675675675676;51;185
"1.A.1.a.1";"4.A.3.b.4";"Oral Comprehension";"Repairing and Maintaining Mechanical Equipment";0,11731843575419;21;179
"1.A.1.a.1";"4.A.3.b.5";"Oral Comprehension";"Repairing and Maintaining Electronic Equipment";0,217877094972067;39;179
"1.A.1.a.1";"4.A.3.b.6";"Oral Comprehension";"Documenting/Recording Information";0,631284916201117;113;179
"1.A.1.a.1";"4.A.4.a.5";"Oral Comprehension";"Assisting and Caring for Others";0,519553072625698;93;179
"1.A.1.a.1";"1.A.1.b.6";"Oral Comprehension";"Information Ordering";0,564245810055866;101;179
"1.A.1.a.1";"1.A.2.c.2";"Oral Comprehension";"Wrist-Finger Speed";0,251396648044693;45;179
"1.A.1.a.1";"2.B.3.c";"Oral Comprehension";"Equipment Selection";0,156424581005587;28;179
"1.A.1.a.1";"2.B.3.g";"Oral Comprehension";"Operations Monitoring";0,167597765363128;30;179
"1.A.1.a.1";"2.B.3.k";"Oral Comprehension";"Troubleshooting";0,17877094972067;32;179
"1.A.1.a.1";"2.B.3.m";"Oral Comprehension";"Quality Control Analysis";0,212290502793296;38;179
"1.A.1.a.1";"1.A.1.g.1";"Oral Comprehension";"Selective Attention";0,486033519553073;87;179
"1.A.1.a.1";"1.A.2.b.4";"Oral Comprehension";"Rate Control";0,162011173184358;29;179
"1.A.1.a.1";"1.A.2.c.1";"Oral Comprehension";"Reaction Time";0,156424581005587;28;179
"1.A.1.a.1";"1.A.4.b.1";"Oral Comprehension";"Hearing Sensitivity";0,162011173184358;29;179
"1.A.1.a.1";"1.A.4.b.2";"Oral Comprehension";"Auditory Attention";0,262569832402235;47;179
"1.A.1.a.1";"2.A.1.f";"Oral Comprehension";"Science";0,430167597765363;77;179
"1.A.1.a.1";"2.B.3.h";"Oral Comprehension";"Operation and Control";0,134078212290503;24;179
"1.A.1.a.1";"2.C.10";"Oral Comprehension";"Transportation";0,318435754189944;57;179
"1.A.1.a.1";"2.C.2.b";"Oral Comprehension";"Food Production";0,251396648044693;45;179
"1.A.1.a.1";"2.C.3.e";"Oral Comprehension";"Mechanical";0,145251396648045;26;179
"1.A.1.a.1";"2.C.4.b";"Oral Comprehension";"Physics";0,240223463687151;43;179
"1.A.1.a.1";"2.C.4.c";"Oral Comprehension";"Chemistry";0,284916201117318;51;179
"1.A.1.a.1";"2.C.4.d";"Oral Comprehension";"Biology";0,374301675977654;67;179
"1.A.1.a.1";"4.A.3.a.3";"Oral Comprehension";"Controlling Machines and Processes";0,189944134078212;34;179
"1.A.1.a.1";"4.A.3.b.2";"Oral Comprehension";"Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment";0,229050279329609;41;179
"1.A.1.a.1";"1.A.1.f.1";"Oral Comprehension";"Spatial Orientation";0,184357541899441;33;179
"1.A.1.a.1";"1.A.2.b.3";"Oral Comprehension";"Response Orientation";0,150837988826816;27;179
"1.A.1.a.1";"1.A.4.a.5";"Oral Comprehension";"Peripheral Vision";0,145251396648045;26;179
"1.A.1.a.1";"1.A.4.a.7";"Oral Comprehension";"Glare Sensitivity";0,150837988826816;27;179
"1.A.1.a.1";"1.A.4.b.3";"Oral Comprehension";"Sound Localization";0,134078212290503;24;179
"1.A.1.a.1";"2.B.3.j";"Oral Comprehension";"Equipment Maintenance";0,11731843575419;21;179
"1.A.1.a.1";"2.B.3.l";"Oral Comprehension";"Repairing";0,106145251396648;19;179
"1.A.1.a.1";"4.A.1.b.2";"Oral Comprehension";"Inspecting Equipment, Structures, or Materials";0,230769230769231;42;182
"1.A.1.a.1";"1.A.2.a.1";"Oral Comprehension";"Arm-Hand Steadiness";0,237837837837838;44;185
"1.A.1.a.1";"1.A.2.a.2";"Oral Comprehension";"Manual Dexterity";0,21978021978022;40;182
"1.A.1.a.1";"1.A.2.a.3";"Oral Comprehension";"Finger Dexterity";0,26063829787234;49;188
"1.A.1.a.1";"1.A.2.c.3";"Oral Comprehension";"Speed of Limb Movement";0,223463687150838;40;179
"1.A.1.a.1";"1.A.3.a.2";"Oral Comprehension";"Explosive Strength";0,223463687150838;40;179
"1.A.1.a.1";"1.A.3.a.3";"Oral Comprehension";"Dynamic Strength";0,290502793296089;52;179
"1.A.1.a.1";"1.A.3.c.3";"Oral Comprehension";"Gross Body Coordination";0,27027027027027;50;185
"1.A.1.a.1";"1.A.3.c.4";"Oral Comprehension";"Gross Body Equilibrium";0,284153005464481;52;183
"1.A.1.a.1";"4.A.3.a.4";"Oral Comprehension";"Operating Vehicles, Mechanized Devices, or Equipment";0,150837988826816;27;179
"1.A.1.a.1";"1.A.4.a.6";"Oral Comprehension";"Depth Perception";0,145251396648045;26;179
"1.A.1.a.1";"1.A.4.a.2";"Oral Comprehension";"Far Vision";0,346368715083799;62;179
"1.A.1.a.1";"2.B.3.d";"Oral Comprehension";"Installation";0,0782122905027933;14;179
"1.A.1.a.1";"1.A.2.b.1";"Oral Comprehension";"Control Precision";0,167597765363128;30;179
"1.A.1.a.1";"1.A.2.b.2";"Oral Comprehension";"Multilimb Coordination";0,217877094972067;39;179
"1.A.1.a.1";"1.A.3.c.1";"Oral Comprehension";"Extent Flexibility";0,256983240223464;46;179
"1.A.1.a.1";"1.A.3.a.1";"Oral Comprehension";"Static Strength";0,245810055865922;44;179
"1.A.1.a.1";"1.A.3.b.1";"Oral Comprehension";"Stamina";0,284916201117318;51;179
"1.A.1.a.1";"4.A.3.a.2";"Oral Comprehension";"Handling and Moving Objects";0,223463687150838;40;179
"1.A.1.a.1";"1.A.3.a.4";"Oral Comprehension";"Trunk Strength";0,245810055865922;44;179
"1.A.1.a.1";"1.A.3.c.2";"Oral Comprehension";"Dynamic Flexibility";0,156424581005587;28;179
"1.A.1.a.2";"1.A.1.a.3";"Written Comprehension";"Oral Expression";0,798780487804878;131;164
"1.A.1.a.2";"1.A.1.a.4";"Written Comprehension";"Written Expression";0,872611464968153;137;157
"1.A.1.a.2";"1.A.1.b.1";"Written Comprehension";"Fluency of Ideas";0,784431137724551;131;167
"1.A.1.a.2";"1.A.1.b.2";"Written Comprehension";"Originality";0,775757575757576;128;165
"1.A.1.a.2";"1.A.1.b.3";"Written Comprehension";"Problem Sensitivity";0,610062893081761;97;159
"1.A.1.a.2";"1.A.1.b.4";"Written Comprehension";"Deductive Reasoning";0,796178343949045;125;157
"1.A.1.a.2";"1.A.1.b.5";"Written Comprehension";"Inductive Reasoning";0,789808917197452;124;157
"1.A.1.a.2";"1.A.1.b.7";"Written Comprehension";"Category Flexibility";0,647798742138365;103;159
"1.A.1.a.2";"1.A.1.c.1";"Written Comprehension";"Mathematical Reasoning";0,687898089171974;108;157
"1.A.1.a.2";"1.A.1.c.2";"Written Comprehension";"Number Facility";0,636942675159236;100;157
"1.A.1.a.2";"1.A.1.d.1";"Written Comprehension";"Memorization";0,75;120;160
"1.A.1.a.2";"1.A.1.e.1";"Written Comprehension";"Speed of Closure";0,591194968553459;94;159
"1.A.1.a.2";"1.A.1.e.2";"Written Comprehension";"Flexibility of Closure";0,4375;77;176
"1.A.1.a.2";"1.A.1.e.3";"Written Comprehension";"Perceptual Speed";0,366120218579235;67;183
"1.A.1.a.2";"1.A.1.f.2";"Written Comprehension";"Visualization";0,301136363636364;53;176
"1.A.1.a.2";"1.A.1.g.2";"Written Comprehension";"Time Sharing";0,478527607361963;78;163
"1.A.1.a.2";"1.A.4.a.1";"Written Comprehension";"Near Vision";0,506172839506173;82;162
"1.A.1.a.2";"1.A.4.a.3";"Written Comprehension";"Visual Color Discrimination";0,248554913294798;43;173
"1.A.1.a.2";"1.A.4.b.4";"Written Comprehension";"Speech Recognition";0,75625;121;160
"1.A.1.a.2";"1.A.4.b.5";"Written Comprehension";"Speech Clarity";0,814814814814815;132;162
"1.A.1.a.2";"1.C.1.a";"Written Comprehension";"Achievement/Effort";0,670886075949367;106;158
"1.A.1.a.2";"1.C.1.b";"Written Comprehension";"Persistence";0,680473372781065;115;169
"1.A.1.a.2";"1.C.1.c";"Written Comprehension";"Initiative";0,683229813664596;110;161
"1.A.1.a.2";"1.C.2.b";"Written Comprehension";"Leadership";0,624203821656051;98;157
"1.A.1.a.2";"1.C.3.a";"Written Comprehension";"Cooperation";0,567073170731707;93;164
"1.A.1.a.2";"1.C.3.b";"Written Comprehension";"Concern for Others";0,540880503144654;86;159
"1.A.1.a.2";"1.C.3.c";"Written Comprehension";"Social Orientation";0,528662420382166;83;157
"1.A.1.a.2";"1.C.4.a";"Written Comprehension";"Self-Control";0,54601226993865;89;163
"1.A.1.a.2";"1.C.4.b";"Written Comprehension";"Stress Tolerance";0,609756097560976;100;164
"1.A.1.a.2";"1.C.4.c";"Written Comprehension";"Adaptability/Flexibility";0,6625;106;160
"1.A.1.a.2";"1.C.5.a";"Written Comprehension";"Dependability";0,524390243902439;86;164
"1.A.1.a.2";"1.C.5.b";"Written Comprehension";"Attention to Detail";0,515723270440252;82;159
"1.A.1.a.2";"1.C.6";"Written Comprehension";"Independence";0,552795031055901;89;161
"1.A.1.a.2";"1.C.7.a";"Written Comprehension";"Innovation";0,632911392405063;100;158
"1.A.1.a.2";"1.C.7.b";"Written Comprehension";"Analytical Thinking";0,742138364779874;118;159
"1.A.1.a.2";"2.A.1.a";"Written Comprehension";"Reading Comprehension";0,898089171974522;141;157
"1.A.1.a.2";"2.A.1.b";"Written Comprehension";"Active Listening";0,808139534883721;139;172
"1.A.1.a.2";"2.A.1.c";"Written Comprehension";"Writing";0,878980891719745;138;157
"1.A.1.a.2";"2.A.1.d";"Written Comprehension";"Speaking";0,789808917197452;124;157
"1.A.1.a.2";"2.A.1.e";"Written Comprehension";"Mathematics";0,636942675159236;100;157
"1.A.1.a.2";"2.A.2.a";"Written Comprehension";"Critical Thinking";0,815286624203822;128;157
"1.A.1.a.2";"2.A.2.b";"Written Comprehension";"Active Learning";0,802547770700637;126;157
"1.A.1.a.2";"2.A.2.c";"Written Comprehension";"Learning Strategies";0,726114649681529;114;157
"1.A.1.a.2";"2.B.1.a";"Written Comprehension";"Social Perceptiveness";0,67515923566879;106;157
"1.A.1.a.2";"2.B.1.b";"Written Comprehension";"Coordination";0,585987261146497;92;157
"1.A.1.a.2";"2.B.1.c";"Written Comprehension";"Persuasion";0,731707317073171;120;164
"1.A.1.a.2";"2.B.1.d";"Written Comprehension";"Negotiation";0,719745222929936;113;157
"1.A.1.a.2";"2.B.1.e";"Written Comprehension";"Instructing";0,713375796178344;112;157
"1.A.1.a.2";"2.B.1.f";"Written Comprehension";"Service Orientation";0,654761904761905;110;168
"1.A.1.a.2";"2.B.2.i";"Written Comprehension";"Complex Problem Solving";0,777070063694268;122;157
"1.A.1.a.2";"2.B.3.a";"Written Comprehension";"Operations Analysis";0,668789808917197;105;157
"1.A.1.a.2";"2.B.3.b";"Written Comprehension";"Technology Design";0,471337579617834;74;157
"1.A.1.a.2";"2.B.3.e";"Written Comprehension";"Programming";0,668789808917197;105;157
"1.A.1.a.2";"2.B.4.e";"Written Comprehension";"Judgment and Decision Making";0,777070063694268;122;157
"1.A.1.a.2";"2.B.4.g";"Written Comprehension";"Systems Analysis";0,789808917197452;124;157
"1.A.1.a.2";"2.B.4.h";"Written Comprehension";"Systems Evaluation";0,770700636942675;121;157
"1.A.1.a.2";"2.B.5.a";"Written Comprehension";"Time Management";0,707006369426752;111;157
"1.A.1.a.2";"2.B.5.b";"Written Comprehension";"Management of Financial Resources";0,535031847133758;84;157
"1.A.1.a.2";"2.B.5.c";"Written Comprehension";"Management of Material Resources";0,496815286624204;78;157
"1.A.1.a.2";"2.B.5.d";"Written Comprehension";"Management of Personnel Resources";0,687898089171974;108;157
"1.A.1.a.2";"2.C.1.a";"Written Comprehension";"Administration and Management";0,569620253164557;90;158
"1.A.1.a.2";"2.C.1.b";"Written Comprehension";"Administrative";0,710691823899371;113;159
"1.A.1.a.2";"2.C.1.c";"Written Comprehension";"Economics and Accounting";0,535031847133758;84;157
"1.A.1.a.2";"2.C.1.d";"Written Comprehension";"Sales and Marketing";0,394904458598726;62;157
"1.A.1.a.2";"2.C.1.e";"Written Comprehension";"Customer and Personal Service";0,551515151515152;91;165
"1.A.1.a.2";"2.C.1.f";"Written Comprehension";"Personnel and Human Resources";0,560509554140127;88;157
"1.A.1.a.2";"2.C.3.a";"Written Comprehension";"Computers and Electronics";0,768292682926829;126;164
"1.A.1.a.2";"2.C.3.c";"Written Comprehension";"Design";0,382165605095541;60;157
"1.A.1.a.2";"2.C.4.a";"Written Comprehension";"Mathematics";0,535031847133758;84;157
"1.A.1.a.2";"2.C.4.e";"Written Comprehension";"Psychology";0,598726114649682;94;157
"1.A.1.a.2";"2.C.4.f";"Written Comprehension";"Sociology and Anthropology";0,54140127388535;85;157
"1.A.1.a.2";"2.C.4.g";"Written Comprehension";"Geography";0,515923566878981;81;157
"1.A.1.a.2";"2.C.5.b";"Written Comprehension";"Therapy and Counseling";0,464968152866242;73;157
"1.A.1.a.2";"2.C.7.a";"Written Comprehension";"English Language";0,754601226993865;123;163
"1.A.1.a.2";"2.C.7.c";"Written Comprehension";"Fine Arts";0,394904458598726;62;157
"1.A.1.a.2";"2.C.7.d";"Written Comprehension";"History and Archeology";0,477707006369427;75;157
"1.A.1.a.2";"2.C.7.e";"Written Comprehension";"Philosophy and Theology";0,535031847133758;84;157
"1.A.1.a.2";"2.C.9.a";"Written Comprehension";"Telecommunications";0,573248407643312;90;157
"1.A.1.a.2";"2.C.9.b";"Written Comprehension";"Communications and Media";0,694267515923567;109;157
"1.A.1.a.2";"4.A.1.a.1";"Written Comprehension";"Getting Information";0,6125;98;160
"1.A.1.a.2";"4.A.2.a.1";"Written Comprehension";"Judging the Qualities of Objects, Services, or People";0,5;83;166
"1.A.1.a.2";"4.A.2.b.2";"Written Comprehension";"Thinking Creatively";0,687898089171974;108;157
"1.A.1.a.2";"4.A.2.b.3";"Written Comprehension";"Updating and Using Relevant Knowledge";0,716867469879518;119;166
"1.A.1.a.2";"4.A.2.b.4";"Written Comprehension";"Developing Objectives and Strategies";0,726114649681529;114;157
"1.A.1.a.2";"4.A.2.b.5";"Written Comprehension";"Scheduling Work and Activities";0,656441717791411;107;163
"1.A.1.a.2";"4.A.2.b.6";"Written Comprehension";"Organizing, Planning, and Prioritizing Work";0,70059880239521;117;167
"1.A.1.a.2";"4.A.3.b.1";"Written Comprehension";"Working with Computers";0,803370786516854;143;178
"1.A.1.a.2";"4.A.4.a.2";"Written Comprehension";"Communicating with Supervisors, Peers, or Subordinates";0,625;105;168
"1.A.1.a.2";"4.A.4.a.3";"Written Comprehension";"Communicating with People Outside the Organization";0,697674418604651;120;172
